,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,29,2,N,5,1,6,2,8,8,2,30,2,N,1,3,60.0
1,71,2,N,10,1,3,1,2,6,2,63,2,N,1,4,60.0
2,63,2,N,6,1,1,1,2,6,1,51,2,N,1,5,60.0
3,35,2,N,10,3,6,0,8,6,2,26,2,N,3,5,60.0
4,94,2,N,11,3,3,0,4,1,2,94,1,N,2,3,40.0
5,69,2,4,8,1,4,2,5,9,2,50,2,N,1,4,40.0
6,63,2,N,9,1,5,2,9,1,1,50,2,N,1,9,80.0
7,72,2,N,11,1,5,2,6,1,2,59,2,N,1,7,60.0
8,56,2,N,8,1,6,1,5,8,1,24,2,N,1,4,60.0
9,31,1,N,5,1,6,1,7,9,2,38,2,N,1,5,40.0
10,15,2,N,3,1,6,2,1,1,2,15,2,N,1,0,80.0
11,15,2,N,4,2,6,0,0,8,1,47,2,N,2,2,60.0
12,30,2,N,4,1,6,2,8,2,1,16,2,N,1,0,60.0
13,56,2,N,10,1,6,2,0,8,1,29,2,N,1,5,60.0
14,48,2,N,12,1,4,1,3,2,2,73,2,N,1,9,60.0
15,72,2,N,4,1,3,1,4,1,1,87,2,N,1,3,60.0
16,83,2,N,6,1,5,1,6,1,2,44,2,N,1,4,60.0
17,35,2,N,7,1,6,2,1,9,1,66,2,N,1,3,60.0
18,73,2,N,10,1,6,1,6,2,2,27,2,N,1,6,80.0
19,57,2,N,8,1,1,2,8,2,2,29,2,N,1,4,60.0
20,21,2,N,7,1,6,2,9,8,1,27,2,N,1,6,60.0
21,6,2,N,4,1,N,1,N,6,1,14,2,N,1,N,80.0
22,43,2,N,7,1,4,2,N,6,1,54,2,N,1,2,60.0
23,75,2,N,4,1,1,2,7,6,1,74,2,N,1,1,60.0
24,37,2,N,8,1,1,1,8,2,1,60,2,N,1,5,60.0
25,51,2,N,8,1,4,1,5,9,2,64,2,N,1,8,60.0
26,30,2,N,9,1,6,1,6,8,1,29,2,N,1,8,60.0
27,90,2,N,4,1,2,1,3,6,2,17,2,N,1,0,60.0
28,57,2,N,5,1,5,2,7,1,1,65,2,N,1,5,60.0
29,68,2,N,7,1,5,1,8,1,1,79,2,N,1,7,60.0
30,2,2,N,N,1,N,1,N,8,2,1,2,N,1,N,80.0
31,70,2,N,7,3,4,0,7,1,1,61,1,N,2,1,20.0
32,51,2,N,10,1,1,1,9,8,1,54,2,N,1,6,60.0
33,35,2,2,8,1,1,2,5,6,2,52,2,N,1,4,40.0
34,19,2,N,5,1,6,2,1,2,1,19,2,N,1,3,80.0
35,90,2,N,4,1,3,2,3,6,2,80,2,N,1,2,60.0
36,37,2,N,7,1,1,2,5,2,1,34,2,N,1,3,60.0
37,19,2,N,12,1,6,1,N,6,2,45,2,N,1,9,60.0
38,45,2,N,12,1,4,1,8,6,1,56,2,N,1,8,80.0
39,47,2,N,5,1,4,1,7,6,1,34,2,N,1,8,60.0
40,53,2,N,1,1,1,1,8,6,1,46,2,N,1,5,60.0
41,68,2,N,9,1,5,2,6,1,2,54,2,N,1,8,60.0
42,39,2,N,11,1,1,2,7,6,2,46,2,N,1,9,60.0
43,51,2,N,10,1,4,1,9,2,1,31,2,N,1,7,60.0
44,28,2,N,1,1,6,1,6,6,2,77,2,N,1,3,60.0
45,84,2,N,3,1,1,2,3,1,1,34,2,N,1,7,60.0
46,90,2,N,4,1,3,2,3,2,2,64,2,N,1,0,60.0
47,53,2,N,3,1,6,2,7,6,1,15,2,N,1,0,60.0
48,26,2,N,9,3,6,0,1,6,1,66,2,N,2,0,40.0
49,37,2,N,12,1,1,1,5,8,2,48,2,N,1,3,60.0
