,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,78,2,N,12,1,3,2,9,1,2,94,1,N,1,9,60.0
1,56,2,N,1,1,2,1,6,6,1,55,2,N,1,2,60.0
2,27,2,N,7,2,2,0,2,6,1,43,2,N,3,4,40.0
3,62,2,N,7,1,3,1,5,2,2,52,2,N,1,6,60.0
4,84,2,N,1,1,1,1,7,6,1,46,2,N,1,5,60.0
5,38,2,N,5,1,1,2,4,9,2,54,2,N,1,5,60.0
6,2,2,N,N,1,N,2,N,8,1,1,2,N,1,N,80.0
7,3,2,N,1,1,N,2,N,9,2,4,2,N,1,N,80.0
8,46,2,N,5,1,1,1,9,9,1,47,2,N,1,7,60.0
9,65,2,N,4,3,6,0,2,8,1,47,2,N,2,2,60.0
10,67,2,N,3,1,3,1,7,1,1,83,2,N,1,3,60.0
11,20,2,N,12,1,6,2,9,1,1,31,2,N,1,7,60.0
12,86,2,N,1,1,3,1,N,1,1,90,2,N,1,2,60.0
13,36,2,N,8,1,6,2,4,2,1,25,2,N,1,6,60.0
14,53,2,N,3,1,1,2,2,1,1,34,2,N,1,7,60.0
15,2,2,N,N,1,N,1,N,8,2,1,2,N,1,N,80.0
16,69,2,N,9,3,4,0,3,1,1,84,2,N,2,0,40.0
17,48,2,N,4,1,1,2,7,2,1,45,2,N,1,6,60.0
18,64,2,N,12,1,1,1,4,2,1,73,2,N,1,9,60.0
19,82,2,N,5,2,3,0,2,2,2,84,2,N,2,0,60.0
20,54,2,N,8,1,1,2,6,2,2,29,2,N,1,4,60.0
21,30,2,N,5,1,6,2,3,8,2,30,2,N,1,3,100.0
22,14,2,N,4,1,N,1,N,2,2,14,2,N,1,N,100.0
23,24,2,N,9,1,6,1,4,2,2,45,2,N,1,9,60.0
24,57,2,N,5,3,4,0,2,2,2,51,2,N,2,1,40.0
25,39,2,N,11,1,2,1,9,1,1,39,2,N,1,7,80.0
26,66,2,N,9,1,3,1,9,6,2,81,2,N,1,2,60.0
27,70,2,N,5,1,2,1,3,6,1,49,2,N,1,0,60.0
28,54,2,N,6,3,6,0,0,2,1,52,2,N,2,0,60.0
29,50,2,6,11,1,5,2,2,1,2,59,2,N,1,7,40.0
30,28,2,N,10,1,6,1,8,2,2,27,2,N,1,6,60.0
31,91,2,N,11,1,3,1,9,1,1,94,1,2,1,6,20.0
32,70,2,N,5,1,6,2,5,9,2,40,2,N,1,4,60.0
33,73,2,N,1,3,6,0,4,8,1,29,2,N,3,3,60.0
34,68,2,N,8,1,1,1,7,2,1,60,2,N,1,5,60.0
35,31,2,N,9,1,6,2,8,9,1,23,2,N,1,7,60.0
36,66,2,2,7,1,1,2,3,2,1,34,2,N,1,3,60.0
37,31,2,N,9,1,5,2,5,1,1,50,2,N,1,9,60.0
38,3,2,N,1,1,N,2,N,2,1,3,2,N,1,N,100.0
39,56,2,N,10,1,5,1,5,6,2,53,2,N,1,5,80.0
40,63,2,N,6,2,2,0,0,2,1,27,2,N,2,2,60.0
41,60,2,N,9,1,6,1,7,8,1,29,2,N,1,8,60.0
42,82,2,N,4,1,2,2,4,1,1,30,2,N,1,2,60.0
43,67,2,4,5,1,4,1,4,6,2,37,2,N,1,5,40.0
44,55,2,N,5,1,1,2,3,6,2,72,2,N,1,1,60.0
45,57,2,N,10,2,2,0,1,1,2,82,2,N,2,1,80.0
46,30,2,N,9,3,6,0,2,2,1,28,2,N,3,7,60.0
