AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
52,1,N,1,1,1,N,2,N,2
79,1,N,1,1,1,N,2,N,3
10,6,N,1,1,1,N,2,N,3
65,1,1,2,1,1,N,2,8,10
11,1,N,1,1,1,N,2,N,N
17,1,6,2,1,2,N,2,8,9
72,1,1,1,1,1,N,2,5,5
50,1,2,2,1,1,N,2,5,5
61,1,6,2,1,1,N,2,2,7
74,1,1,2,1,1,N,2,2,5
68,1,1,2,1,2,N,2,8,9
13,7,N,1,1,1,N,2,N,N
37,1,1,2,1,1,N,2,2,9
42,1,6,2,1,1,N,2,8,9
35,1,6,2,2,1,N,2,0,5
67,1,N,1,1,1,N,2,N,3
38,1,6,2,1,1,N,2,6,9
1,1,N,1,1,1,N,2,N,3
1,1,N,1,1,2,N,2,N,10
66,1,1,1,1,1,N,2,5,6
66,1,1,1,1,1,N,2,9,9
68,1,1,1,1,1,N,1,8,5
42,1,1,1,1,1,N,2,3,4
49,1,2,2,1,1,N,2,2,6
38,2,1,2,1,2,N,2,8,7
64,6,5,1,1,1,N,2,3,9
15,8,6,1,1,2,N,2,3,6
79,1,N,2,1,1,N,2,N,3
24,1,1,1,1,1,N,2,8,7
84,1,1,2,1,2,N,2,9,10
53,1,4,2,1,1,N,2,8,9
11,1,N,1,1,1,N,2,N,3
87,1,2,1,1,1,N,2,4,8
61,1,1,1,1,1,N,2,9,10
77,1,1,2,1,1,N,2,3,7
68,1,1,1,1,1,N,2,7,4
0,1,N,1,1,1,N,1,N,10
63,6,6,2,1,1,N,2,6,9
80,1,3,2,1,1,N,2,4,7
33,1,1,2,1,2,N,2,6,8
84,1,2,1,1,1,N,2,6,7
22,1,4,1,1,2,N,2,5,5
46,1,1,1,1,2,N,1,7,9
15,1,6,1,1,2,N,2,2,7
0,4,N,1,1,1,N,2,N,3
61,1,6,2,1,1,N,2,3,5
23,6,6,1,1,2,N,2,7,7
3,1,6,2,1,2,N,2,6,7
63,1,1,2,1,1,N,2,0,5
22,1,6,1,1,1,N,2,0,4
11,1,N,1,1,1,N,2,N,3
47,1,1,2,1,1,1,2,0,7
58,1,1,1,1,1,N,2,2,12
3,1,1,2,1,0,N,2,4,4
85,1,6,1,1,2,N,2,5,9
35,1,6,2,1,1,N,2,5,5
73,1,1,2,1,1,N,2,9,10
5,9,N,1,1,1,N,2,N,3
13,7,N,1,2,1,N,2,N,N
33,8,1,2,1,1,N,2,8,10
83,1,1,2,1,2,N,2,5,6
51,1,N,2,1,1,N,2,N,3
2,1,6,2,1,1,N,2,0,7
60,1,2,1,1,2,4,2,4,7
11,1,N,1,1,1,N,2,N,3
84,1,6,1,1,1,N,2,8,5
12,1,N,2,1,1,N,2,8,7
56,1,1,2,1,1,N,2,7,9
16,2,6,1,1,2,N,2,5,10
17,1,6,1,1,1,N,2,8,1
24,1,N,2,1,1,N,2,N,3
44,1,1,2,1,1,N,2,8,10
42,1,6,2,1,1,N,2,7,6
8,9,N,1,1,1,N,2,N,3
50,1,1,2,1,1,N,1,8,N
46,8,1,2,1,2,N,1,7,7
85,1,6,2,1,1,N,2,0,5
87,1,1,1,1,1,N,2,2,4
23,1,1,1,1,1,N,2,5,5
21,1,1,1,1,1,N,2,8,7
6,1,1,1,1,1,N,2,1,5
9,1,1,1,1,1,N,2,0,4
11,1,N,2,1,1,N,2,N,3
84,8,1,1,1,1,N,2,9,10
78,1,N,2,1,1,N,2,N,3
64,6,1,1,1,1,N,2,4,7
29,1,1,1,1,1,4,2,8,10
66,1,1,1,1,1,N,2,6,7
46,1,1,1,1,2,N,2,3,5
24,1,1,1,1,1,N,2,9,7
63,6,1,2,1,1,N,2,2,7
59,1,4,2,1,2,N,2,7,9
18,1,1,1,1,1,N,2,2,5
57,1,4,2,1,1,N,2,9,10
74,9,1,1,1,1,N,2,8,5
81,1,1,2,1,2,N,2,8,7
48,1,N,2,1,1,N,2,N,2
