,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,43,2,N,11,1,1,2,9,6,1,51,2,N,1,9,80.0
1,19,2,N,5,1,6,2,0,9,2,40,2,N,1,4,60.0
2,78,2,N,5,1,4,2,3,6,2,46,2,N,1,1,60.0
3,22,2,N,9,3,6,0,1,6,1,66,2,N,2,0,40.0
4,82,2,N,8,1,3,2,8,1,1,94,2,N,1,8,80.0
5,5,2,N,1,1,N,2,N,2,1,3,2,N,1,N,80.0
6,67,2,N,3,1,3,1,8,1,1,83,2,N,1,3,60.0
7,50,2,N,7,1,4,2,4,2,1,57,2,N,1,5,60.0
8,66,2,N,7,1,1,2,6,2,1,34,2,N,1,3,60.0
9,68,2,N,7,1,5,1,6,1,1,79,2,N,1,7,60.0
10,69,2,N,4,1,3,2,0,2,2,64,2,N,1,0,80.0
11,38,2,N,9,1,1,2,0,2,1,32,2,N,1,7,60.0
12,69,2,N,4,1,6,2,0,2,1,16,2,N,1,0,80.0
13,60,2,N,5,1,1,2,6,6,2,72,2,N,1,1,60.0
14,19,2,N,7,1,1,2,2,9,2,20,2,N,1,2,80.0
15,43,2,N,12,1,6,2,7,6,1,41,2,N,1,9,60.0
16,54,2,N,12,1,4,2,9,1,1,72,2,N,1,2,60.0
17,50,2,N,10,1,4,2,8,6,2,59,2,N,1,6,60.0
18,69,2,N,4,1,1,2,0,2,1,45,2,N,1,6,60.0
