,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,48,2,5,2,2,2,N,10,0,1,8191,12,1,2,4,1,45000.0,5,501,25-01300,66,6,2,43,47,2,5,2,2,2,N,1,8191,2,4,45000.0,5,501,65,44,81.25
1,30,2,6,2,2,2,N,7,0,1,3980,4,6,0,N,2,30000.0,4,227,25-00703,68,1,1,68,31,2,6,2,2,2,N,1,3980,0,N,30000.0,4,227,69,69,81.25
2,55,2,6,2,2,2,N,9,0,1,5170,6,1,0,2,2,0.0,0,501,25-00703,70,1,2,68,76,2,6,2,2,2,N,1,5490,0,2,74700.0,7,501,88,97,62.5
3,19,2,6,2,2,2,N,8,0,1,8680,14,6,0,N,1,44400.0,5,339,25-01000,201,1,2,131,39,2,6,2,2,2,N,1,8660,0,N,38000.0,5,290,232,192,62.5
4,70,2,7,2,2,2,N,5,0,1,5593,6,4,0,N,1,27600.0,4,228,25-00503,84,1,2,84,70,2,7,2,2,2,N,1,5593,0,N,27600.0,4,228,84,84,100.0
5,64,2,5,2,2,2,N,9,0,1,4390,5,3,0,N,1,3000.0,1,24,25-01300,106,1,2,105,67,2,5,2,2,2,N,1,4390,0,N,3000.0,1,24,113,113,81.25
6,46,2,5,2,1,1,N,6,0,2,N,N,6,N,N,0,0.0,0,N,25-01300,66,2,1,0,52,2,5,2,1,1,N,2,N,N,N,0.0,0,N,70,0,87.5
7,56,2,6,2,2,2,N,11,0,1,7480,10,1,0,2,2,250000.0,9,501,25-00703,65,1,1,64,56,2,6,2,2,2,N,1,7480,0,2,250000.0,9,501,65,64,100.0
8,31,2,5,2,1,2,N,5,0,2,7470,10,6,N,N,0,0.0,0,N,25-01300,73,2,1,0,32,2,5,2,1,2,N,2,7470,N,N,0.0,0,N,73,0,93.75
9,54,2,5,2,2,2,N,5,0,1,4870,6,1,0,3,1,48000.0,6,501,25-01300,70,1,2,85,53,2,5,2,2,2,N,1,4870,0,3,48000.0,6,501,71,86,81.25
10,58,2,7,2,2,2,N,5,0,1,6992,9,2,0,3,2,85000.0,8,428,25-02800,325,1,1,326,57,2,7,2,2,2,N,1,6992,0,3,85000.0,8,428,326,327,81.25
11,36,2,6,2,2,2,N,8,0,1,5670,6,1,1,4,1,39800.0,5,166,25-01000,63,1,1,49,36,2,6,2,2,2,N,1,5670,1,4,39800.0,5,166,63,49,100.0
