,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,85,4,3,0,N,2,3,401,25-01000,1,2,65,0,2,4,305,20.0
1,34,4,6,0,2,2,3,501,25-02800,2,1,25,0,N,6,474,20.0
2,75,0,4,0,N,1,9,501,25-00703,6,1,34,2,3,8,486,0.0
3,10,0,4,1,2,2,8,256,25-01300,6,1,52,1,2,9,501,40.0
4,21,1,6,N,N,0,2,70,25-00703,1,2,19,N,N,1,N,40.0
5,32,0,6,N,N,0,2,N,25-02800,2,2,63,N,N,2,55,60.0
6,63,0,2,N,N,0,2,N,25-00503,6,2,19,N,N,0,N,60.0
7,16,4,6,1,3,1,4,501,25-01300,1,2,23,0,2,2,501,20.0
8,45,0,4,2,4,1,1,76,25-00703,9,2,35,1,2,0,0,0.0
9,18,4,6,1,3,1,0,501,25-00503,1,1,17,1,4,0,230,40.0
10,73,2,6,0,N,2,3,501,25-00703,1,2,43,0,4,5,397,20.0
11,54,4,4,0,N,2,5,501,25-02800,1,2,48,0,3,4,324,20.0
12,53,0,1,0,3,1,8,501,25-01300,7,2,70,0,3,4,501,60.0
13,17,0,6,1,4,1,1,302,25-00703,2,2,27,0,4,6,478,20.0
14,3,4,N,3,6,1,N,495,25-01000,1,2,14,1,6,N,501,40.0
15,39,0,6,N,N,0,2,N,25-02800,2,1,31,N,N,3,137,40.0
16,72,2,4,0,N,2,3,55,25-00703,1,2,63,0,N,4,227,40.0
17,29,1,1,0,2,2,8,160,25-00703,1,1,43,3,5,3,176,0.0
18,94,0,3,N,N,0,2,N,25-00503,6,2,94,N,N,0,N,80.0
19,51,0,1,1,2,2,8,501,25-00503,2,1,44,0,2,0,207,20.0
20,35,4,1,1,2,2,6,297,25-01000,1,1,30,5,7,5,155,0.0
21,5,4,N,3,5,2,N,82,25-01300,1,1,5,2,5,N,369,60.0
22,26,4,1,3,2,2,0,501,25-00503,8,2,53,0,3,3,361,0.0
23,53,0,4,1,3,2,0,273,25-00503,2,2,70,0,N,4,237,0.0
24,65,0,5,0,2,1,7,467,25-01300,1,1,43,0,6,6,376,20.0
25,18,2,6,N,N,0,1,N,25-00503,1,1,55,N,N,4,178,40.0
26,27,0,2,N,N,0,4,N,25-01000,1,1,52,N,N,2,N,60.0
27,54,0,4,0,N,2,8,501,25-00503,8,2,62,0,N,8,501,80.0
28,67,0,3,0,2,2,4,501,25-02800,2,2,64,3,6,0,240,0.0
29,22,4,6,0,N,2,4,218,25-01300,1,1,24,0,N,8,501,40.0
30,46,3,6,0,N,1,8,501,25-00703,1,2,27,0,N,8,501,80.0
31,30,0,2,3,2,2,N,501,25-00503,2,2,45,1,3,5,193,0.0
32,68,1,6,0,2,1,8,423,25-01000,1,2,31,0,N,7,501,20.0
33,16,4,6,1,2,2,1,174,25-01300,1,2,32,1,2,5,219,40.0
34,70,0,2,5,N,0,2,N,25-02800,2,1,69,N,N,0,N,40.0
35,3,0,N,2,7,1,N,495,25-01000,8,1,14,2,4,N,276,40.0
36,53,0,1,2,5,1,7,501,25-01000,9,1,39,2,4,8,430,20.0
37,20,4,6,N,N,0,2,N,25-02800,1,1,50,N,N,0,N,60.0
38,8,4,N,2,3,2,N,309,25-00503,2,2,2,1,6,N,137,20.0
39,6,4,N,3,6,2,N,493,25-00503,9,2,6,2,4,N,93,40.0
40,78,0,4,N,N,0,0,214,25-00703,1,1,45,N,N,1,20,40.0
41,14,0,N,1,3,2,N,96,25-01300,2,2,1,1,4,N,501,40.0
42,30,0,6,1,3,1,3,501,25-01000,2,1,18,2,5,0,501,20.0
43,46,0,1,2,4,2,6,194,25-00503,9,2,20,1,3,2,178,0.0
44,85,1,3,0,2,1,3,401,25-01000,1,2,71,0,N,7,501,20.0
45,19,2,6,N,N,0,1,0,25-00703,1,1,24,N,N,0,0,60.0
46,56,2,1,1,3,2,8,378,25-00503,1,1,44,2,4,9,501,0.0
47,60,4,1,0,2,2,8,501,25-01300,1,1,39,2,5,8,369,20.0
