,feature,divergence
10,DENSITY,4.346761627412233
13,PINCP,3.6596797967760137
1,AGEP,1.9618131445282434
14,PINCP_DECILE,1.3836609911018078
15,POVPIP,1.2422991084572896
12,EDU,1.1085387119274586
7,NPF,0.6192373255134761
11,INDP_CAT,0.4444307315415379
3,MSP,0.38384097208662044
0,PUMA,0.3649080201566389
5,RAC1P,0.27976434675691464
6,NOC,0.18556359376060877
4,HISP,0.16476664338174407
2,SEX,0.08074941424240989
18,DPHY,0.028186631349232452
9,OWN_RENT,0.019139688047810577
16,DVET,0.014826000497141438
17,DREM,0.012998191849759894
20,DEAR,0.009556021222303951
8,HOUSING_TYPE,0.008375774705863107
19,DEYE,0.0019933061033076474
