,feature,divergence
22,PWGTP,12.422434185048974
23,WGTP,9.887416644333392
1,AGEP,2.064290237270459
14,PINCP,1.7886566590916364
11,INDP,0.7474690752322066
7,NPF,0.6086406743940991
15,PINCP_DECILE,0.5089667451476494
16,POVPIP,0.4719433288710397
13,EDU,0.28831329609110384
12,INDP_CAT,0.19186765206122144
3,MSP,0.18497297961188885
6,NOC,0.09884738069171707
5,RAC1P,0.08257794607666494
4,HISP,0.05970251638779063
0,PUMA,0.02582475663710715
19,DPHY,0.022113827921923644
9,OWN_RENT,0.0202237430023358
20,DEYE,0.014527432650665723
10,DENSITY,0.013144031613498778
17,DVET,0.010495100692186898
8,HOUSING_TYPE,0.010308547588427695
18,DREM,0.009395222684003154
21,DEAR,0.005774486983035253
2,SEX,0.00305125169219278
