,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,18,2,7,2,2,2,N,8,0,1,N,N,6,0,N,1,165800.0,4,60,38-00100,83.0,1,1,76.0,31,2,0,2,2,2,N,1,N,0,N,25000.0,4,190,29,29,62.5
1,26,2,7,2,2,2,N,5,0,2,N,4,6,N,N,0,N,8,N,13-04600,83.0,2,1,128.0,26,2,7,2,2,2,N,2,3490,N,N,3700.0,1,N,55,0,68.75
2,67,2,7,2,2,2,N,9,0,1,N,0,1,0,3,1,0.0,5,455,19-01700,134.0,1,1,128.0,57,2,7,2,2,2,N,1,170,0,3,202000.0,9,501,95,107,56.25
3,83,2,7,2,2,2,N,7,0,1,N,N,3,0,7,1,N,3,501,08-00803,83.0,1,2,76.0,71,2,7,2,2,2,N,1,N,0,N,389500.0,9,501,112,112,62.5
4,58,2,10,2,2,2,N,4,0,1,N,10,6,2,3,2,6500.0,9,501,32-00405,33.0,1,1,76.0,43,2,9,2,1,1,N,1,7490,0,N,0.0,0,0,140,140,25.0
5,21,2,10,2,2,2,N,5,0,1,4870,16,6,0,2,2,6500.0,8,313,51-51255,285.0,1,1,281.0,22,2,10,2,2,2,N,1,9590,0,N,30000.0,4,228,58,58,50.0
6,29,2,7,2,2,2,N,4,0,1,9470,3,6,2,4,1,71130.0,4,396,13-04600,33.0,2,1,25.0,40,2,7,2,2,2,N,1,770,0,N,14000.0,3,107,145,145,43.75
7,59,2,7,2,2,2,N,5,0,1,770,N,1,0,2,1,19740.0,0,501,30-00600,83.0,3,1,76.0,63,1,0,2,1,2,N,1,N,0,2,0.0,0,185,20,12,43.75
8,41,2,13,2,2,2,N,7,0,1,7270,7,6,0,N,2,19000.0,2,501,19-01700,184.0,1,1,179.0,33,2,7,2,2,2,N,1,6390,0,N,29000.0,5,221,92,192,50.0
9,1,2,13,2,2,2,N,3,4,1,N,N,N,2,4,2,447000.0,N,128,36-03710,386.0,9,1,435.0,8,2,13,2,2,2,N,1,N,1,2,N,N,213,72,82,56.25
