AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
60,9,1,2,1,1,N,2,9,9
18,1,6,2,1,1,N,2,0,7
27,1,1,1,1,1,N,2,9,10
52,1,1,2,1,1,N,2,6,7
41,1,1,1,1,1,N,2,9,9
61,1,1,1,1,1,N,2,5,6
42,1,1,2,1,1,N,2,9,9
10,1,N,2,1,1,N,2,N,3
48,1,1,1,1,1,N,2,5,6
42,1,1,2,1,1,N,2,7,9
20,1,6,1,1,1,N,2,0,4
15,1,6,1,3,0,N,2,5,7
43,1,1,2,1,2,N,2,7,9
0,1,N,2,1,1,N,2,N,3
69,1,3,1,1,1,N,2,8,5
52,1,4,1,1,1,N,2,8,9
6,1,N,2,1,2,N,2,N,2
14,9,6,2,1,1,N,2,2,9
7,3,N,1,1,1,N,2,N,2
40,1,1,2,1,1,N,2,9,9
53,1,1,1,1,1,N,2,8,6
19,1,1,2,1,1,N,2,9,7
54,1,1,2,1,1,N,2,8,9
54,1,1,1,1,2,N,2,9,9
38,6,3,2,1,1,N,2,3,6
65,1,6,2,1,1,N,2,0,4
76,1,3,2,1,1,N,2,4,5
63,9,4,2,1,1,N,2,0,7
4,1,N,2,1,1,N,2,N,1
65,1,6,1,1,2,N,2,7,9
82,1,N,1,1,1,N,2,N,2
1,1,N,2,1,1,N,2,N,10
34,1,1,1,1,1,N,2,7,5
50,1,1,1,1,1,N,2,6,5
26,1,3,1,1,1,N,2,6,12
6,2,N,1,1,1,N,2,N,2
30,2,4,1,1,2,N,2,2,4
40,1,4,1,1,2,N,2,3,9
58,1,1,2,1,1,N,2,6,10
28,1,1,1,1,1,N,2,8,9
63,2,4,2,1,2,N,2,3,6
32,1,1,2,1,1,N,2,8,9
18,1,6,2,1,1,N,2,9,9
82,1,N,1,1,1,N,2,N,3
62,1,1,2,1,1,N,2,8,10
44,1,1,2,1,1,N,2,1,7
73,1,4,2,1,1,3,1,1,8
9,1,4,2,1,1,N,2,5,7
33,1,6,2,1,1,N,2,5,7
36,1,1,2,1,1,N,2,8,9
16,1,6,1,1,1,N,2,7,9
69,1,3,2,1,1,N,2,5,7
73,1,1,2,1,1,N,2,6,9
69,6,1,1,1,1,N,2,8,6
69,1,3,2,1,1,N,2,8,7
40,1,1,1,1,1,N,2,9,10
42,2,6,2,1,2,N,2,9,9
38,1,5,2,1,1,N,2,5,8
62,1,1,1,1,1,N,2,9,9
44,1,1,1,1,1,N,2,6,4
62,1,4,1,1,1,N,1,2,5
49,1,1,2,1,1,N,2,7,5
19,1,1,2,1,1,N,2,8,9
55,1,1,2,1,1,N,2,0,3
43,1,4,1,1,1,N,2,5,5
18,1,6,1,3,1,N,2,7,1
49,1,1,1,1,1,N,2,2,8
44,1,2,1,1,1,N,2,7,8
85,2,1,2,1,2,N,2,0,7
63,1,4,2,1,1,N,2,0,5
24,1,1,2,1,1,N,2,6,N
17,1,6,1,1,1,N,2,8,7
61,1,1,2,1,1,N,2,0,4
29,1,1,1,1,1,N,2,9,1
42,1,1,1,1,1,N,2,8,6
34,1,1,1,1,1,N,2,9,9
62,1,1,1,1,1,N,2,9,9
57,1,4,1,1,2,N,2,8,9
52,1,1,1,1,1,N,2,4,7
73,2,1,1,1,1,N,2,9,9
64,1,1,1,1,1,N,2,9,1
63,2,1,2,1,1,N,2,2,9
24,1,6,2,1,2,N,2,0,10
85,1,1,2,1,1,N,2,5,7
