AGEP,RAC1P,MSP,SEX,HOUSING_TYPE,OWN_RENT,DVET,DEYE,PINCP_DECILE,EDU
41,1,1,1,1,1,N,2,4,5
14,1,N,2,1,1,N,2,N,3
83,9,3,2,1,1,N,2,2,7
28,1,1,1,1,2,N,2,0,9
16,1,6,2,1,1,N,2,0,4
22,1,6,1,1,1,N,2,5,9
7,1,N,2,1,1,N,2,N,3
13,1,N,2,1,1,N,2,N,2
35,2,4,2,1,1,N,2,7,9
11,1,N,1,1,2,N,2,N,3
67,1,1,2,1,2,N,2,9,9
18,1,6,2,1,1,N,2,0,7
80,2,4,1,1,1,N,2,6,7
67,1,4,1,1,2,N,2,7,7
47,1,1,2,1,1,N,2,6,11
59,1,4,2,1,1,N,2,3,9
64,1,2,2,1,1,N,2,3,1
33,1,6,1,1,1,N,2,7,8
54,1,5,2,1,2,N,2,5,5
5,1,N,2,1,1,N,2,N,1
60,1,1,2,1,1,N,2,0,9
36,1,1,1,1,1,N,2,9,10
43,1,2,1,1,1,N,2,9,10
12,8,N,2,1,1,N,2,N,3
51,1,2,2,1,1,N,1,3,5
60,1,1,2,1,2,N,2,0,1
67,1,1,2,1,1,N,2,3,4
52,1,1,1,1,1,N,2,2,5
51,1,1,2,1,1,N,1,0,7
52,1,1,1,1,1,N,2,8,7
65,9,1,1,1,1,N,2,6,7
79,1,1,1,1,1,N,2,6,5
38,1,1,2,1,1,N,2,3,5
54,1,4,1,1,1,N,2,9,7
63,1,4,2,3,0,N,2,3,7
69,1,1,2,1,1,N,2,5,9
64,1,3,2,1,1,N,2,8,9
49,1,1,1,1,1,N,2,6,10
55,1,1,1,1,1,N,2,9,9
18,2,6,2,1,1,N,2,0,5
27,1,6,1,2,0,N,2,2,6
17,9,6,1,1,2,N,2,1,4
70,1,1,1,1,1,N,2,5,7
12,1,N,1,1,1,N,2,N,3
66,1,4,1,1,2,N,2,5,4
11,1,N,2,1,1,N,2,N,3
25,8,1,2,1,2,N,2,3,5
14,1,N,2,1,1,N,2,N,3
15,8,6,2,1,1,N,2,3,4
74,1,1,2,1,1,N,2,3,9
70,1,1,2,1,1,N,2,5,9
12,1,N,2,1,1,N,2,N,3
36,1,1,1,1,1,N,2,5,7
58,1,1,1,1,1,N,2,9,7
54,1,1,1,1,1,N,2,8,9
92,1,4,2,1,1,N,1,3,7
13,1,N,1,1,2,N,2,N,3
63,1,1,1,1,1,N,2,7,8
58,1,1,2,1,1,N,2,8,8
12,1,N,2,1,1,N,2,N,3
39,1,6,2,1,2,N,2,1,9
47,8,1,2,1,1,N,2,7,10
10,1,N,2,1,1,N,2,N,3
38,8,1,1,1,1,N,2,5,5
57,1,1,1,1,2,N,2,6,9
87,1,1,1,1,1,N,2,3,8
21,2,6,1,1,2,N,1,3,8
0,1,N,1,1,2,N,2,N,N
14,1,N,2,1,1,N,2,N,3
48,1,1,1,1,1,N,2,7,5
60,1,1,1,1,1,N,2,3,9
22,1,6,2,1,2,N,2,3,4
34,1,6,2,1,1,N,2,0,9
87,6,1,1,1,1,N,2,8,10
84,1,1,1,1,1,N,2,7,3
60,1,6,1,1,1,N,2,6,4
11,1,N,2,1,1,N,2,N,3
28,1,1,2,1,1,N,2,0,9
41,1,1,1,1,1,N,2,9,10
51,1,4,2,1,1,N,2,8,9
2,1,N,2,1,1,N,2,N,N
37,2,1,2,1,1,N,2,5,5
64,8,2,1,1,1,N,2,4,1
64,6,5,1,1,1,N,2,9,9
63,1,1,2,1,1,N,2,7,8
8,1,N,2,1,1,N,2,N,3
58,1,1,1,1,1,N,2,9,9
4,1,4,1,1,1,N,2,7,7
5,1,N,1,1,1,N,2,N,2
73,1,3,2,1,2,N,2,3,6
78,1,1,2,1,1,N,2,2,7
5,1,N,1,1,1,N,2,N,1
11,1,N,2,1,2,N,2,N,3
43,1,1,2,1,1,N,2,0,9
51,1,1,2,1,1,N,2,2,5
84,1,4,2,1,1,N,2,3,5
70,1,1,2,1,1,N,2,3,7
12,1,N,1,1,1,N,2,N,3
70,1,3,2,1,1,N,2,4,7
2,1,N,2,1,2,N,2,N,N
18,1,6,1,1,1,N,2,2,4
34,1,1,2,1,1,N,2,7,9
17,1,6,1,1,2,N,2,0,4
78,1,1,2,1,2,N,2,5,7
57,8,1,2,1,1,N,2,5,6
49,2,6,2,1,1,N,1,3,8
45,1,4,2,1,1,N,2,9,10
56,1,1,1,1,2,N,2,9,6
0,1,N,1,1,1,N,2,N,N
58,1,1,2,1,1,N,2,4,5
65,1,1,1,1,1,N,1,3,7
39,1,1,1,1,1,N,2,0,9
28,1,1,1,1,1,N,2,6,7
84,1,3,2,1,2,N,2,4,6
80,1,1,2,1,1,N,2,7,9
21,1,6,2,1,1,N,2,2,7
35,1,1,1,1,1,N,2,9,8
62,1,1,2,1,1,N,2,6,7
45,1,3,1,1,2,3,2,9,9
14,1,N,2,1,1,N,2,N,3
3,1,N,2,1,1,N,2,N,1
54,1,1,1,1,1,N,2,8,5
59,1,1,2,1,1,N,2,0,5
57,1,1,1,1,1,N,2,8,9
70,1,1,2,1,1,N,2,4,9
55,1,1,2,1,1,N,2,9,9
31,1,1,2,1,1,N,2,0,5
4,1,N,2,1,1,N,2,N,1
2,1,N,2,1,1,N,2,N,N
35,1,1,1,1,1,N,2,9,9
41,1,6,1,1,2,N,2,5,5
56,1,1,2,1,1,N,2,7,7
68,1,4,1,1,1,N,2,5,5
5,1,N,1,1,1,N,2,N,2
14,9,N,1,1,1,N,2,N,4
5,1,N,1,1,1,N,2,N,2
16,9,6,2,1,1,N,2,0,4
56,1,1,2,1,1,N,2,8,9
44,1,1,1,1,1,N,2,8,7
71,2,4,1,1,1,N,2,6,9
78,1,1,1,1,1,N,2,8,10
38,1,1,2,1,2,N,2,0,7
11,1,N,1,1,2,N,2,N,3
70,1,3,2,1,1,N,2,2,7
42,1,4,2,2,0,N,2,2,6
36,1,1,1,1,2,N,2,5,5
25,1,2,1,1,1,N,2,5,5
71,1,1,2,1,1,N,2,8,9
8,1,N,2,1,2,N,2,N,3
