SEX,MSP,RAC1P,OWN_RENT,PINCP_DECILE,HISP,PUMA,AGEP,NOC,NPF,POVPIP
1,1,6,1,8,0,48-02507,73,0,2,501
2,1,1,1,5,0,48-02102,47,0,2,408
2,4,1,1,1,1,48-02515,80,0,2,N
1,1,1,1,7,0,48-02101,80,0,2,470
1,6,1,2,6,0,48-02516,30,0,N,368
1,1,1,2,3,1,48-02510,45,2,8,501
1,1,1,1,5,1,48-02510,61,1,3,162
1,1,1,1,5,0,48-02101,62,0,2,389
1,6,2,1,0,0,48-02507,26,0,3,211
2,N,2,1,N,1,48-02510,1,1,4,501
2,1,1,1,7,0,48-02515,68,0,2,N
1,1,1,1,6,0,48-02102,8,0,2,136
2,4,7,2,0,0,48-02102,39,0,N,185
1,1,1,1,9,0,48-02101,64,0,2,501
2,1,2,1,6,0,48-02507,56,0,6,501
2,6,1,1,0,0,48-02507,62,0,5,501
1,N,1,1,N,0,48-02507,6,1,3,501
2,6,1,1,4,0,48-02516,17,2,5,501
1,6,1,1,2,0,48-02101,23,0,2,367
1,1,1,2,3,0,48-02507,58,2,3,446
1,6,1,1,8,0,48-02102,16,0,5,404
1,4,1,1,4,0,48-02515,80,1,3,12
2,N,1,1,N,0,48-02101,6,3,5,501
1,6,1,2,2,0,48-02510,17,2,4,501
2,1,1,2,6,0,48-02102,52,0,2,389
2,5,1,2,4,0,48-02516,68,0,6,501
2,1,1,1,8,0,48-02101,16,1,3,320
2,6,1,2,2,0,48-02515,29,0,3,336
2,1,1,1,0,0,48-02515,62,0,2,424
2,1,1,1,8,0,48-02102,27,0,2,358
1,N,2,2,9,0,48-02507,7,3,5,501
1,1,6,1,7,0,48-02101,55,1,3,501
2,1,1,1,8,0,48-02102,60,3,5,501
1,6,1,2,6,0,48-02515,21,0,N,161
1,6,1,1,0,0,48-02101,37,1,6,57
1,1,1,1,9,0,48-02510,34,1,4,12
1,6,1,1,7,0,48-02102,16,0,2,24
1,1,1,1,9,0,48-02101,35,0,2,450
2,1,1,1,3,0,48-02516,61,0,2,501
1,6,2,0,0,0,48-02102,30,N,N,424
2,1,1,1,7,1,48-02510,62,2,4,398
2,1,6,2,7,0,48-02510,41,0,2,12
2,4,1,0,4,0,48-02515,81,N,N,501
1,6,1,1,4,1,48-02516,18,0,5,260
2,N,2,2,N,0,48-02507,7,2,4,330
1,1,1,1,8,0,48-02102,68,0,2,501
1,1,1,1,7,1,48-02101,63,0,7,85
2,1,1,1,0,0,48-02510,77,3,5,162
2,5,1,2,4,0,48-02515,39,3,6,378
1,6,1,2,3,0,48-02507,15,1,3,227
1,1,8,1,7,0,48-02516,69,0,2,330
2,1,1,1,4,0,48-02507,72,0,2,251
2,3,1,1,6,0,48-02507,62,0,2,161
1,1,1,1,7,0,48-02101,43,0,2,501
1,6,1,1,3,1,48-02510,40,0,N,211
2,6,2,1,0,4,48-02507,47,0,4,388
2,N,1,1,N,1,48-02516,3,4,6,101
2,1,1,2,8,0,48-02516,44,0,2,501
2,N,1,1,N,0,48-02510,24,1,5,43
2,4,2,1,6,0,48-02515,55,0,N,501
1,1,1,1,4,0,48-02101,61,0,2,487
1,1,1,1,5,1,48-02510,51,0,6,501
1,N,1,1,N,0,48-02102,4,2,4,191
1,1,1,1,0,0,48-02102,35,0,2,501
1,6,1,2,2,0,48-02101,1,0,N,501
1,N,1,1,N,0,48-02102,11,2,4,501
1,1,2,2,4,0,48-02102,37,1,4,501
2,1,1,1,0,0,48-02516,52,0,3,24
2,1,1,2,0,0,48-02507,59,1,2,304
1,1,1,2,7,0,48-02102,30,0,2,501
1,1,2,1,8,0,48-02516,62,0,2,N
1,1,1,1,7,0,48-02510,72,0,2,501
2,1,1,1,7,0,48-02516,73,1,4,501
2,6,1,1,8,0,48-02510,16,2,4,501
2,N,1,1,N,0,48-02102,25,2,4,137
1,6,1,1,7,0,48-02507,22,0,N,501
1,6,1,1,0,0,48-02102,17,0,3,447
1,1,6,1,6,0,48-02510,61,0,2,364
1,1,1,1,8,0,48-02515,83,0,3,501
2,6,1,1,0,0,48-02102,23,0,5,120
2,3,1,1,3,1,48-02507,61,0,N,501
2,1,1,1,8,1,48-02101,41,0,4,330
1,6,1,1,5,0,48-02515,84,0,2,302
1,N,1,1,N,1,48-02507,1,3,5,212
1,6,1,1,5,0,48-02101,24,4,6,309
1,6,1,1,0,1,48-02510,29,0,3,501
2,1,6,2,3,0,48-02507,49,0,2,487
2,1,1,1,0,0,48-02515,32,0,3,501
2,1,1,1,3,0,48-02515,66,2,5,389
1,N,1,1,N,0,48-02101,10,3,5,501
2,1,2,1,8,0,48-02515,39,0,2,249
2,6,1,1,2,0,48-02516,60,0,3,447
1,4,1,1,0,0,48-02516,7,0,3,501
2,4,1,1,6,0,48-02102,71,0,3,358
2,1,1,1,6,0,48-02510,56,1,3,24
