,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,94,4,6,0,2,0,2,376,25-00703,1,2,19,N,N,1,N,0.0
1,44,4,6,0,3,1,2,501,25-00703,6,1,15,3,4,2,204,20.0
2,72,4,6,2,4,0,1,N,25-00703,1,1,21,N,N,2,N,20.0
3,69,2,1,2,4,2,4,205,25-01000,1,1,58,0,2,0,62,0.0
4,69,4,2,0,2,1,N,501,25-02800,1,2,24,0,4,2,501,40.0
5,33,0,4,0,N,1,9,501,25-02800,2,1,79,0,N,2,88,40.0
6,19,4,6,0,N,0,1,N,25-00503,1,2,19,N,N,0,N,60.0
7,2,2,1,0,2,1,0,99,25-00703,1,2,42,2,4,5,501,0.0
8,17,3,6,0,N,1,0,118,25-00703,1,2,27,0,N,8,501,40.0
9,43,0,4,0,N,1,5,501,25-02800,6,2,40,1,2,3,102,0.0
10,25,4,4,0,N,2,9,501,25-02800,1,2,48,0,3,4,324,20.0
11,84,0,4,0,2,2,9,501,25-01300,6,1,52,1,2,9,501,60.0
12,69,2,1,0,2,1,6,348,25-02800,1,1,42,2,4,7,501,0.0
13,8,0,6,N,N,0,0,376,25-01300,6,2,27,N,N,2,69,40.0
14,56,0,6,0,N,0,2,N,25-02800,2,2,63,N,N,2,55,40.0
15,17,1,6,2,4,1,2,143,25-00703,1,1,30,0,N,2,68,20.0
16,42,0,1,0,2,2,4,240,25-00503,9,1,43,0,2,9,501,40.0
17,35,0,4,0,N,1,9,501,25-01300,6,1,56,1,3,8,501,20.0
18,55,0,1,3,5,2,8,501,25-01000,6,2,26,0,2,3,501,20.0
19,67,4,6,2,N,2,2,357,25-01000,1,1,16,5,7,0,155,0.0
20,40,4,N,2,4,2,N,235,25-01000,1,2,8,5,7,N,155,20.0
21,5,4,N,3,5,2,N,501,25-00703,1,1,0,3,4,N,15,40.0
22,79,4,6,0,N,2,3,422,25-00503,1,1,32,1,6,3,175,20.0
23,5,4,3,0,N,1,6,501,25-01300,1,2,71,0,N,7,501,60.0
24,17,2,6,0,2,2,6,99,25-01000,1,2,26,0,N,4,206,20.0
25,57,2,1,0,2,1,9,501,25-00703,1,1,49,2,4,9,501,40.0
26,17,1,6,N,N,2,3,129,25-00703,1,1,17,3,5,0,176,20.0
27,39,2,1,0,2,1,9,501,25-01300,1,2,45,3,5,1,420,0.0
28,54,0,2,0,3,1,N,212,25-01300,6,1,46,0,N,9,501,20.0
29,1,0,6,0,4,2,3,385,25-02800,2,1,51,0,N,8,501,20.0
30,91,0,3,3,4,2,6,296,25-00703,6,1,90,0,4,0,391,20.0
31,33,3,1,2,4,1,7,501,25-01000,1,2,37,2,4,9,501,60.0
32,82,4,6,0,N,1,8,501,25-01000,1,2,26,1,6,7,501,20.0
33,76,0,6,1,3,1,3,396,25-01000,2,1,18,2,5,0,501,0.0
34,56,0,4,0,N,1,5,211,25-00703,9,2,35,1,2,0,0,0.0
35,56,1,N,0,4,1,N,501,25-00703,1,1,10,1,3,N,501,40.0
36,94,0,3,0,N,2,6,127,25-02800,2,2,64,3,6,0,240,0.0
37,74,1,3,2,4,1,6,263,25-01000,1,2,71,0,N,7,501,0.0
38,3,2,1,2,4,2,6,415,25-00503,1,1,44,2,4,9,501,40.0
39,74,1,1,3,3,2,7,415,25-00703,1,2,37,3,5,4,176,20.0
40,20,4,1,0,2,2,4,348,25-01000,1,1,30,5,7,5,155,0.0
41,22,0,4,0,3,1,4,165,25-01000,6,2,63,0,N,3,127,20.0
42,69,4,1,3,5,2,5,98,25-02800,1,1,44,0,2,8,501,0.0
43,49,4,6,0,2,1,6,501,25-01000,1,1,17,2,4,1,326,0.0
44,43,0,3,N,N,1,6,501,25-00503,6,1,83,0,2,6,501,40.0
45,46,0,5,1,2,2,0,252,25-01000,1,2,59,0,N,7,501,0.0
46,34,4,6,2,4,0,2,N,25-02800,1,1,50,N,N,0,N,20.0
47,62,0,2,0,N,0,3,138,25-01000,1,1,52,N,N,2,N,20.0
48,53,4,6,3,5,2,0,350,25-01300,1,2,32,1,2,5,219,0.0
49,94,4,6,N,N,1,0,501,25-02800,1,1,29,0,3,7,501,20.0
50,91,1,1,0,2,1,8,501,25-00503,1,2,35,0,2,7,501,60.0
51,53,4,2,0,N,2,1,444,25-00703,1,2,28,0,2,4,309,20.0
52,65,0,3,0,N,0,2,N,25-01000,1,1,82,N,N,3,N,40.0
53,71,3,1,2,5,1,8,501,25-00703,1,1,43,2,4,9,501,40.0
54,80,0,4,0,2,1,7,501,25-00703,2,1,31,0,3,7,501,60.0
55,78,0,3,0,N,2,N,501,25-01300,6,2,80,0,N,2,88,40.0
56,41,4,1,0,2,1,7,329,25-00703,9,1,47,2,7,7,366,20.0
57,38,4,6,3,5,1,1,232,25-02800,2,2,28,0,N,2,78,0.0
58,85,0,6,3,5,1,6,501,25-01000,9,2,38,0,4,5,501,20.0
