,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,28,2,N,8,1,4,1,2,8,2,30,2,N,1,6,60.0
1,66,2,N,8,1,4,1,8,6,1,31,2,N,1,1,60.0
2,49,2,N,7,1,1,2,2,6,2,40,2,N,1,1,60.0
3,63,2,N,11,1,1,1,2,8,1,38,2,N,1,9,60.0
4,58,2,N,7,1,3,1,9,9,1,69,2,5,1,7,40.0
5,70,2,N,7,1,4,2,4,2,1,85,2,N,1,4,80.0
6,60,2,N,2,1,4,2,9,1,2,60,2,N,1,8,80.0
7,80,2,N,4,1,1,1,8,4,2,31,2,N,1,0,60.0
8,31,2,N,5,1,1,2,2,9,1,25,2,N,1,5,60.0
9,61,2,N,9,1,6,2,4,6,2,24,2,N,1,8,60.0
10,20,2,N,8,1,4,1,6,2,1,46,2,N,1,4,60.0
11,56,2,N,11,1,1,1,6,3,2,71,2,N,1,6,80.0
12,41,2,N,5,1,4,0,6,1,2,62,2,N,2,1,40.0
13,45,2,N,5,1,4,1,5,6,2,64,2,N,1,1,60.0
14,75,2,N,5,1,2,1,6,8,1,24,2,N,1,5,60.0
15,29,2,N,10,1,6,1,7,8,1,39,2,N,1,9,60.0
16,56,2,N,4,1,4,2,4,8,2,39,2,N,1,3,60.0
17,54,2,N,9,1,3,2,7,9,2,79,2,N,1,6,60.0
18,21,2,N,11,1,1,1,7,2,2,47,2,N,1,9,60.0
19,23,2,N,9,1,3,1,5,6,2,50,2,N,1,7,60.0
20,29,2,N,7,1,2,1,8,6,2,53,2,N,1,7,60.0
21,43,2,3,8,1,4,0,3,1,1,63,2,N,2,0,20.0
22,76,2,N,9,1,6,2,3,9,1,34,2,N,1,7,60.0
23,53,2,N,5,1,5,1,6,2,1,60,1,N,1,4,40.0
24,65,2,N,5,1,3,1,3,8,2,86,1,N,1,4,40.0
25,24,2,N,3,3,4,1,3,8,1,65,2,N,1,3,60.0
26,54,2,N,6,1,6,1,3,9,1,34,2,N,1,5,60.0
27,50,2,N,10,1,4,2,1,6,2,63,2,N,1,9,60.0
28,63,2,N,12,1,6,1,1,1,1,51,2,N,1,8,60.0
29,65,2,N,6,1,1,2,3,9,1,36,2,N,1,4,60.0
30,47,1,N,12,1,4,2,9,1,1,77,1,N,1,4,60.0
31,65,2,N,8,1,1,2,3,9,1,85,2,N,1,3,80.0
32,74,2,N,1,1,1,1,9,9,1,88,2,N,1,3,60.0
33,54,2,N,4,1,3,1,6,8,2,62,2,N,1,5,60.0
34,27,2,N,1,1,6,1,5,2,1,33,2,N,1,6,60.0
35,75,2,N,3,1,1,2,N,6,2,59,2,N,1,2,60.0
36,60,2,N,3,1,2,1,6,9,1,33,2,N,1,7,60.0
37,21,2,N,7,1,6,2,1,3,2,37,2,N,1,5,60.0
38,49,2,N,9,1,1,2,2,3,2,29,2,N,1,6,60.0
39,67,1,N,7,1,5,1,5,2,2,66,2,N,1,5,60.0
40,64,2,N,9,1,5,2,7,1,2,38,2,N,1,5,60.0
41,84,2,N,11,1,4,2,5,2,2,70,2,N,1,3,60.0
42,67,2,N,3,1,4,2,6,8,1,64,2,N,1,7,60.0
43,42,2,N,7,1,2,1,9,8,1,20,2,N,1,3,60.0
44,48,2,N,10,1,2,2,6,1,1,60,2,N,1,7,60.0
45,57,2,N,8,1,6,2,6,2,1,46,2,N,1,6,80.0
46,65,2,N,7,1,6,1,7,3,1,21,2,N,1,0,60.0
47,37,2,N,1,1,6,2,6,1,2,38,2,N,1,0,60.0
48,27,2,N,5,1,2,2,5,2,1,49,2,N,1,5,80.0
49,22,2,N,5,1,4,2,4,9,1,30,2,N,1,5,60.0
