,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,89,2,N,5,1,4,2,6,2,2,65,2,N,1,2,60.0
1,23,2,N,7,1,6,1,2,8,2,21,2,N,1,1,60.0
2,68,2,N,3,1,1,2,8,1,1,34,2,N,1,7,60.0
3,6,2,N,2,1,N,2,N,2,1,5,2,N,1,N,80.0
4,27,2,N,10,2,2,0,0,1,2,82,2,N,2,1,60.0
5,40,2,N,1,1,2,2,3,1,2,94,2,N,1,7,60.0
6,28,2,N,7,1,6,2,3,9,1,66,2,N,1,3,80.0
7,15,2,N,3,1,6,2,0,1,2,15,2,N,1,0,100.0
8,80,2,N,7,1,6,2,1,8,1,27,2,N,1,6,60.0
9,44,2,N,4,1,1,2,1,6,1,74,2,N,1,1,80.0
10,16,2,N,4,1,6,2,2,8,2,20,2,N,1,6,60.0
11,55,2,N,8,1,4,2,6,9,2,50,2,N,1,4,60.0
12,49,2,N,4,1,3,2,2,1,1,94,2,2,1,4,40.0
13,47,2,N,9,1,6,1,6,9,2,27,2,N,1,3,60.0
14,57,2,N,6,1,1,1,5,2,1,50,2,N,1,6,60.0
15,18,2,N,7,3,6,0,1,7,2,20,2,N,3,1,80.0
16,68,2,N,7,1,1,2,8,2,1,34,2,N,1,3,60.0
17,67,2,N,7,1,3,1,3,9,2,61,2,N,1,2,60.0
18,35,2,N,12,1,1,2,9,9,1,36,2,N,1,8,60.0
19,94,2,N,9,1,3,2,5,6,1,81,2,N,1,0,60.0
20,62,2,N,9,1,3,1,3,6,2,81,2,N,1,2,60.0
21,74,2,N,9,1,4,1,6,9,2,35,2,N,1,0,60.0
22,18,2,N,5,1,6,1,0,8,2,18,2,N,1,2,80.0
23,84,2,N,3,1,2,2,6,1,2,41,2,N,1,4,60.0
24,21,2,N,12,1,6,2,4,9,2,54,2,N,1,6,60.0
25,3,2,N,1,1,N,2,N,2,1,3,2,N,1,N,100.0
26,58,2,N,10,1,1,1,8,2,2,40,2,N,1,6,60.0
27,21,2,N,6,3,6,0,1,2,1,52,2,N,2,0,40.0
28,86,2,N,9,2,4,0,2,1,1,84,2,N,2,0,60.0
29,9,2,N,10,1,2,2,9,6,1,49,2,N,1,6,60.0
30,59,2,N,5,1,1,2,6,8,1,62,2,N,1,7,60.0
31,85,2,N,5,2,3,0,1,2,2,84,2,N,2,0,60.0
32,14,2,N,4,1,N,1,N,6,1,14,2,N,1,N,100.0
33,78,2,N,8,1,1,2,3,2,2,29,2,N,1,4,60.0
34,88,2,N,4,1,3,2,3,6,2,80,2,N,1,2,60.0
35,24,2,N,5,1,6,2,4,8,2,30,2,N,1,3,60.0
36,80,2,N,3,1,6,2,3,6,2,63,2,N,1,4,60.0
37,78,2,N,3,1,1,1,6,6,2,76,2,N,1,4,60.0
38,0,2,N,10,3,6,0,3,6,2,26,2,N,3,5,60.0
39,1,2,N,N,1,N,2,N,9,2,1,2,N,1,N,100.0
40,9,2,N,4,1,N,2,N,1,1,14,2,N,1,N,80.0
41,6,2,N,2,1,N,2,N,9,2,6,2,N,1,N,100.0
42,47,2,N,12,1,4,2,9,6,1,52,2,N,1,9,80.0
43,66,2,N,10,1,5,1,7,6,2,53,2,N,1,5,60.0
44,4,2,N,1,1,N,1,N,2,1,3,2,N,1,N,80.0
