,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,66,2,N,3,1,3,2,2,1,1,69,2,N,1,3,60.0
1,53,2,N,10,1,4,2,7,9,1,84,2,N,1,7,80.0
2,55,2,N,12,1,5,2,9,1,1,50,2,N,1,9,80.0
3,24,2,N,4,1,2,2,7,6,1,42,2,N,1,4,60.0
4,53,2,N,1,1,3,2,3,1,2,76,2,N,1,2,60.0
5,41,2,N,4,1,4,1,0,8,2,35,2,N,1,7,60.0
6,66,2,N,3,1,2,2,0,1,1,60,2,N,1,6,60.0
7,81,2,N,5,1,3,1,2,6,1,84,2,N,1,9,60.0
8,75,2,N,9,1,2,1,2,9,1,46,2,N,1,9,60.0
9,36,2,N,4,1,5,1,1,2,2,16,2,N,1,0,60.0
10,66,2,N,3,1,2,1,2,2,1,88,2,N,1,3,60.0
11,59,2,N,5,1,4,1,7,9,1,57,2,N,1,7,80.0
12,59,2,N,5,1,4,2,4,6,1,79,2,N,1,3,60.0
13,65,2,N,8,1,3,2,4,3,2,82,2,N,1,7,60.0
14,71,2,N,8,1,5,1,9,1,1,43,2,N,1,9,80.0
15,59,2,N,7,1,4,2,7,6,1,54,2,N,1,7,80.0
16,56,2,N,2,1,1,2,0,1,2,52,2,N,1,3,60.0
17,53,2,N,10,1,3,1,3,3,1,86,2,N,1,8,60.0
