,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,50,2,2,2,2,2,N,9,1,1,6890,9,1,1,5,1,147000.0,9,501,48-02102,133,1,1,132,47,2,2,2,2,2,N,1,6890,1,5,147000.0,9,501,133,132,93.75
1,35,2,2,2,2,2,N,7,0,1,7890,11,1,1,3,1,2400.0,1,306,48-02101,116,2,2,135,64,2,2,2,2,2,N,1,7860,0,2,55000.0,7,327,110,110,43.75
2,38,2,5,2,2,2,N,5,4,1,770,3,1,5,7,2,60000.0,7,159,48-02516,228,1,1,228,38,2,5,2,2,2,N,1,770,5,7,60000.0,7,159,228,228,100.0
3,61,2,2,2,2,2,N,5,1,1,N,N,1,0,2,1,0.0,0,501,48-02102,269,1,1,269,27,2,2,2,2,2,N,1,N,0,2,0.0,0,0,47,88,75.0
4,37,2,5,2,2,2,N,6,0,1,7071,9,1,2,4,1,0.0,0,501,48-02516,92,1,2,90,37,2,5,2,2,2,N,1,7071,2,4,0.0,0,501,92,90,100.0
5,62,2,2,2,2,2,N,5,0,1,N,N,1,0,3,2,0.0,0,501,48-02101,88,1,2,101,78,2,2,2,1,1,N,1,N,0,2,7900.0,2,179,33,33,43.75
6,31,2,5,2,2,2,N,8,0,1,8680,14,1,0,2,1,42500.0,6,501,48-02516,245,1,1,268,30,2,5,2,2,2,N,1,8680,0,2,42500.0,6,501,246,269,81.25
7,42,2,5,2,2,2,3,7,1,1,N,N,1,0,2,1,15600.0,3,447,48-02516,161,1,1,142,80,2,5,2,2,2,N,1,N,0,3,38300.0,6,192,119,118,50.0
8,31,2,2,2,2,2,N,5,1,1,670,2,1,0,8,1,40000.0,6,384,48-02101,322,1,1,246,30,2,2,2,2,2,N,1,670,0,8,40000.0,6,384,321,264,81.25
9,55,2,6,2,2,2,N,8,0,1,490,1,1,0,2,1,150000.0,9,501,48-02515,92,1,1,92,54,2,6,2,2,2,N,1,490,0,2,150000.0,9,501,92,92,93.75
10,43,2,5,2,2,2,N,5,1,1,7690,10,1,3,5,1,43000.0,6,141,48-02516,316,1,1,316,46,2,5,2,2,2,N,1,7690,3,5,43000.0,6,141,316,316,93.75
11,36,2,7,2,2,2,N,7,1,1,5180,6,1,1,3,2,65000.0,8,501,48-02507,71,1,2,68,36,2,7,2,2,2,N,1,5180,1,3,65000.0,8,501,72,68,93.75
12,46,2,2,2,2,2,N,6,0,1,4795,6,1,0,2,1,29700.0,5,175,48-02102,45,1,2,52,47,2,2,2,2,2,N,1,4795,0,2,29700.0,5,175,44,51,81.25
13,53,2,7,2,2,1,5,7,0,1,180,0,1,0,2,1,4900.0,2,351,48-02510,109,1,1,109,53,2,7,2,2,1,5,1,180,0,2,4900.0,2,351,109,109,100.0
14,56,2,2,2,2,2,N,5,1,1,7181,9,1,0,2,1,40000.0,6,501,48-02101,124,1,2,101,44,2,2,2,2,2,N,1,6890,0,2,67000.0,8,501,63,71,62.5
15,43,2,5,2,2,2,N,5,4,1,490,1,1,1,3,2,69000.0,8,336,48-02516,310,8,1,308,44,2,5,2,2,2,N,1,490,1,3,69000.0,8,336,308,308,87.5
16,60,2,2,2,2,2,N,8,0,1,8470,13,1,0,3,2,21000.0,4,406,48-02101,38,1,2,45,59,2,2,2,2,2,N,1,8470,0,3,21000.0,4,406,39,45,87.5
17,30,2,2,2,2,2,N,9,0,1,770,3,1,2,4,1,0.0,0,429,48-02101,87,1,2,89,31,2,2,2,2,2,N,1,770,2,4,0.0,0,429,86,91,81.25
18,33,2,2,2,2,2,N,8,0,1,8090,12,1,2,4,1,27000.0,5,501,48-02102,117,6,1,115,33,2,2,2,2,2,N,1,8090,2,4,27000.0,5,501,117,115,100.0
19,40,2,7,2,2,2,N,12,1,1,9470,16,1,2,4,1,150000.0,9,501,48-02510,51,1,1,46,39,2,7,2,2,2,N,1,9470,2,4,150000.0,9,501,50,47,81.25
20,52,2,2,2,2,2,N,5,0,1,490,1,1,1,3,2,65000.0,8,453,48-02101,79,1,1,83,51,2,2,2,2,2,N,1,490,1,3,65000.0,8,453,79,83,93.75
21,55,2,6,2,2,2,N,10,0,1,4490,5,1,0,2,2,120000.0,9,501,48-02515,44,1,1,43,57,2,6,2,2,2,N,1,4490,0,2,120000.0,9,501,43,43,87.5
22,71,2,7,2,2,2,N,11,0,1,770,3,1,0,2,1,116400.0,9,501,48-02510,86,1,2,89,71,2,7,2,2,2,N,1,770,0,2,116400.0,9,501,87,87,87.5
23,33,2,7,2,2,2,N,9,0,1,1180,4,1,0,2,1,67000.0,8,501,48-02507,281,1,1,286,66,2,7,2,2,1,5,1,3980,0,2,86900.0,8,501,38,38,56.25
24,53,2,2,2,2,2,N,6,0,1,6992,9,1,0,2,1,32000.0,5,501,48-02101,50,1,2,56,53,2,2,2,2,2,N,1,6992,0,2,32000.0,5,501,49,56,93.75
25,52,2,6,2,2,2,N,8,0,1,6380,7,1,0,2,2,48000.0,6,485,48-02515,57,1,1,57,53,2,6,2,2,2,N,1,6380,0,2,48000.0,6,485,57,57,93.75
26,42,2,2,2,2,2,N,5,1,1,9470,16,1,2,4,1,38000.0,6,501,48-02101,82,1,2,92,42,2,2,2,2,2,N,1,9470,2,4,38000.0,6,501,82,92,100.0
27,36,2,5,2,2,2,N,7,0,1,8191,12,1,0,2,2,0.0,0,501,48-02516,151,2,2,150,36,2,5,2,2,2,N,1,8191,0,2,0.0,0,501,151,150,100.0
28,37,2,6,2,2,2,N,4,1,1,4670,6,1,0,3,2,45000.0,6,501,48-02515,386,1,2,410,37,2,6,2,2,2,N,1,4670,0,3,45000.0,6,501,386,410,100.0
29,60,2,7,2,2,2,N,6,0,1,6170,7,1,0,2,1,75000.0,8,472,48-02510,84,1,1,84,60,2,7,2,2,2,N,1,6170,0,2,75000.0,8,472,84,84,100.0
