,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,66,2,N,9,1,6,0,2,9,1,56,2,N,3,1,40.0
1,80,1,N,9,1,2,1,8,3,2,42,2,N,1,7,40.0
2,71,2,N,12,1,3,1,0,9,1,81,2,N,1,2,60.0
3,66,2,1,8,1,6,2,5,3,1,21,2,N,1,3,40.0
4,49,2,N,12,1,1,2,8,8,1,51,1,N,1,3,40.0
5,35,2,N,5,1,3,0,1,2,2,74,2,N,2,1,60.0
6,74,2,N,11,1,6,0,4,2,2,25,2,N,3,0,40.0
7,67,2,N,6,1,1,1,2,4,2,26,2,N,1,4,60.0
8,38,2,1,6,1,6,1,9,7,1,25,2,N,1,7,40.0
9,58,2,N,4,1,2,2,8,8,2,47,2,N,1,2,60.0
10,30,2,N,10,1,6,1,2,9,1,28,2,N,1,7,60.0
11,60,2,2,8,1,1,1,3,5,2,54,2,N,1,6,40.0
12,78,2,N,5,1,2,1,5,9,2,79,2,N,1,5,80.0
13,47,2,N,10,1,3,2,2,9,2,80,2,N,1,4,60.0
14,40,2,6,6,1,3,2,6,3,1,67,2,N,1,2,40.0
15,30,2,N,8,1,3,2,4,3,2,82,2,N,1,7,60.0
16,64,2,N,6,1,4,1,2,9,1,25,2,N,1,2,80.0
17,34,1,4,1,1,3,2,3,1,2,76,2,N,1,2,20.0
18,76,2,N,7,1,5,2,5,6,1,50,1,1,1,0,20.0
19,57,1,N,5,1,5,0,2,1,2,32,2,N,3,3,20.0
20,40,2,N,6,1,1,1,7,5,2,61,2,N,1,0,60.0
21,61,2,N,8,1,6,2,0,7,1,54,2,N,1,5,60.0
22,34,1,N,8,1,6,1,9,5,2,52,2,N,1,7,40.0
23,14,2,N,5,1,2,1,N,3,1,41,2,N,1,0,60.0
24,40,2,N,3,1,6,2,0,5,1,15,2,N,1,0,80.0
25,66,2,N,8,1,4,0,N,1,2,36,2,N,2,0,40.0
26,55,2,N,9,1,2,2,2,9,2,44,2,N,1,7,60.0
27,62,2,N,12,1,6,2,3,8,1,35,2,N,1,7,60.0
28,88,2,N,7,1,5,0,2,9,1,57,2,4,2,4,20.0
29,64,2,N,6,1,4,0,7,9,1,39,2,N,2,1,40.0
30,38,2,N,1,1,2,2,4,8,1,44,2,N,1,4,80.0
31,68,2,6,6,1,3,2,8,8,2,58,2,N,1,5,40.0
32,26,2,N,5,1,2,2,6,3,2,44,2,N,1,4,60.0
33,20,2,N,11,1,2,2,5,2,2,22,2,N,1,0,60.0
34,44,2,N,3,1,2,1,2,6,1,27,2,N,1,2,80.0
35,50,2,N,5,1,6,0,5,9,2,19,2,N,3,1,40.0
36,69,2,N,3,1,6,1,7,5,1,16,2,N,1,0,60.0
37,38,2,N,10,1,2,2,2,8,1,38,2,N,1,6,80.0
38,34,2,N,5,1,2,0,1,9,1,70,2,N,3,5,40.0
39,13,2,N,8,1,3,1,0,8,2,82,2,N,1,3,60.0
40,50,1,N,1,1,6,1,5,8,2,44,2,N,1,7,40.0
41,61,2,N,11,1,3,1,2,6,1,89,2,N,1,6,60.0
42,21,2,N,10,1,3,1,4,3,1,86,2,N,1,8,60.0
43,42,2,N,10,1,2,2,N,9,2,56,2,N,1,9,60.0
44,24,2,N,10,1,6,2,3,3,2,66,2,N,1,2,60.0
45,59,2,N,7,1,4,0,4,6,1,55,2,N,3,2,40.0
46,47,2,N,12,1,6,0,5,1,1,72,2,N,3,5,60.0
47,39,2,N,6,1,4,2,8,3,2,58,2,N,1,4,60.0
48,38,2,N,3,1,2,1,9,8,2,45,2,N,1,8,60.0
49,35,2,N,3,1,3,2,5,8,1,68,2,N,1,2,60.0
50,61,1,N,12,1,4,2,0,6,1,49,2,N,1,8,40.0
51,94,2,N,1,1,5,2,6,6,2,50,2,N,1,5,60.0
52,63,2,N,11,1,4,1,1,8,2,45,2,N,1,6,60.0
53,24,2,N,12,1,4,2,3,6,2,36,2,N,1,6,60.0
54,54,2,N,1,1,6,2,9,9,2,82,1,N,1,2,40.0
55,35,2,N,4,1,6,2,2,5,1,16,2,N,1,1,60.0
56,55,2,2,10,1,6,2,4,7,2,25,2,N,1,0,40.0
57,42,2,N,6,1,4,0,3,1,2,69,2,N,2,2,40.0
58,80,2,N,1,1,4,1,5,3,1,37,2,N,1,2,60.0
59,11,2,N,5,1,6,1,0,5,2,18,2,N,1,0,80.0
60,44,2,3,10,1,5,1,6,6,2,44,2,N,1,1,60.0
61,70,2,N,1,1,2,1,8,6,2,68,2,N,1,0,60.0
62,64,2,N,7,1,2,2,0,7,1,43,2,N,1,4,60.0
63,66,2,N,4,1,N,2,4,3,1,14,2,N,1,N,60.0
64,25,2,N,2,1,4,1,0,6,2,39,2,N,1,6,60.0
65,32,2,N,12,1,3,1,1,6,1,71,2,N,1,9,60.0
66,87,2,N,4,1,2,2,6,6,1,42,2,N,1,4,60.0
67,31,2,N,11,1,3,1,5,6,2,66,2,N,1,9,60.0
68,72,2,4,7,1,2,0,2,2,2,38,2,N,3,1,20.0
69,48,2,2,5,1,3,2,5,5,2,85,2,N,1,3,40.0
70,49,2,N,11,1,5,2,5,6,1,54,2,N,1,9,60.0
71,51,2,N,5,1,3,0,5,2,1,79,2,N,2,5,60.0
72,77,2,N,9,1,2,0,6,2,1,72,2,N,2,4,40.0
73,42,2,N,11,1,2,1,7,6,2,51,2,N,1,7,80.0
74,64,2,5,8,1,1,1,5,5,1,44,1,N,1,1,20.0
75,15,2,N,5,1,5,2,8,8,1,26,1,N,1,0,40.0
76,66,2,N,5,1,3,1,N,7,2,52,2,N,1,7,60.0
77,79,2,N,10,1,2,1,8,3,2,66,1,N,1,9,40.0
78,53,2,N,3,1,4,2,6,9,1,70,2,N,1,5,60.0
79,66,2,N,7,1,2,1,5,9,1,52,2,N,1,4,60.0
80,9,2,N,11,1,1,2,4,8,2,33,2,N,1,8,60.0
81,69,2,N,5,1,6,1,5,7,1,21,2,N,1,0,60.0
82,51,2,N,4,1,3,2,3,9,2,63,1,N,1,1,40.0
