,feature,divergence
22,PWGTP,2.578497371136554
14,PINCP,2.212176099556768
15,PINCP_DECILE,2.1714285714285717
1,AGEP,2.001870070737459
23,WGTP,1.3764517420905085
2,SEX,0.8812222769837358
11,INDP,0.8526245009939247
12,INDP_CAT,0.5035106776552452
13,EDU,0.4517214015420611
7,NPF,0.23920572141893168
3,MSP,0.18444519499921982
18,DREM,0.11299023181221753
0,PUMA,0.08712105631195766
6,NOC,0.07416211869035488
19,DPHY,0.06650877961465163
16,POVPIP,0.062178564203862606
9,OWN_RENT,0.03519169114761418
10,DENSITY,0.021801277613718917
5,RAC1P,0.01866759910513249
8,HOUSING_TYPE,0.011943431046253625
21,DEAR,0.011783782352600285
17,DVET,0.008515311803420468
4,HISP,0.007129062923383625
20,DEYE,0.0026537487102953512
