,feature,divergence
23,WGTP,13.972086720867209
1,AGEP,12.639121756487025
22,PWGTP,12.227272727272727
14,PINCP,5.666233766233765
15,PINCP_DECILE,4.700582176444245
7,NPF,2.667590705258866
13,EDU,2.2902766798418974
3,MSP,2.1067340067340066
16,POVPIP,2.0065272620676176
11,INDP,1.5962632696390686
6,NOC,1.520322555633093
12,INDP_CAT,1.4727813163481955
9,OWN_RENT,1.4120431458791498
2,SEX,0.8813186813186813
8,HOUSING_TYPE,0.8646127306072202
19,DPHY,0.7534800105554823
21,DEAR,0.16797150076633113
5,RAC1P,0.13785822021116137
18,DREM,0.12090790048013969
20,DEYE,0.11267309109352422
4,HISP,0.047255533836969725
17,DVET,0.02766096225475892
10,DENSITY,0.011908549611381325
0,PUMA,0.011908549611381325
