,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,51,2,6,2,2,2,N,11,0,1,N,16,6,0,N,2,78000.0,1,239,25-02800,104.0,1,1,115.0,35,2,7,2,2,2,N,1,9470,0,N,81000.0,7,501,65,84,50.0
1,18,2,6,2,2,2,N,9,0,1,N,10,6,0,N,2,642300.0,4,466,25-00703,56.0,9,2,64.0,40,2,6,2,2,2,N,1,7380,0,N,42000.0,5,319,51,51,56.25
2,60,2,5,2,2,2,N,5,0,1,N,N,3,0,N,2,-800.0,3,33,25-01300,248.0,1,1,243.0,86,1,5,2,2,2,N,1,N,0,N,10300.0,2,85,70,70,56.25
3,81,2,5,2,2,2,N,5,0,1,8380,13,6,1,7,1,42900.0,8,36,25-01300,56.0,1,2,64.0,18,2,5,2,2,2,N,1,8470,1,4,5400.0,1,483,247,155,50.0
4,60,2,7,2,2,2,N,3,4,1,N,N,N,2,4,1,278500.0,N,501,25-00503,488.0,1,1,64.0,14,2,7,2,2,2,N,1,N,2,4,N,N,501,116,101,75.0
5,49,2,6,2,2,2,N,8,0,1,5580,3,1,1,4,1,177000.0,6,501,25-00703,152.0,1,1,115.0,64,2,6,2,2,2,N,1,770,0,3,58000.0,6,501,33,34,56.25
6,60,2,5,2,2,2,N,9,0,1,N,N,6,1,3,2,24200.0,0,445,25-01300,56.0,1,1,38.0,22,2,5,2,2,2,N,1,N,0,2,0.0,0,0,156,109,56.25
7,49,2,5,2,2,2,N,8,0,1,7780,4,6,0,3,1,64700.0,4,18,25-01300,56.0,1,1,64.0,29,2,5,2,2,2,N,1,1370,0,4,30000.0,4,501,129,103,56.25
8,68,2,7,2,2,2,N,8,0,1,8090,12,1,0,5,1,17700.0,1,298,25-00503,56.0,6,2,64.0,72,2,7,2,2,2,N,1,8270,0,2,58600.0,6,501,68,51,50.0
9,0,2,6,2,2,2,N,9,0,1,7860,11,6,0,N,2,N,7,359,25-01000,56.0,1,1,64.0,71,2,6,2,2,2,N,1,7870,0,N,80000.0,7,501,59,58,62.5
10,26,2,7,2,2,2,N,9,0,1,2270,7,6,3,7,1,35500.0,4,501,25-00503,200.0,1,2,192.0,29,2,7,2,2,2,N,1,6290,0,N,4000.0,1,30,64,68,43.75
11,53,2,6,2,2,2,N,8,0,1,170,N,6,1,3,1,N,8,83,25-00703,104.0,1,1,115.0,62,2,6,2,2,2,N,1,N,0,2,2700.0,1,468,67,50,43.75
12,56,2,7,2,2,2,N,5,0,1,7780,16,1,0,2,1,0.0,2,36,25-00503,104.0,1,2,89.0,46,2,7,2,2,2,N,1,9480,0,4,80000.0,7,501,87,79,50.0
13,55,2,6,2,2,1,N,10,0,1,2880,15,1,2,5,1,642300.0,6,396,25-01000,56.0,1,2,64.0,37,2,6,2,2,2,N,1,9160,2,4,2200.0,1,501,97,97,43.75
14,13,2,7,2,2,2,N,4,0,1,N,9,1,0,2,1,173000.0,2,83,25-02800,104.0,1,2,89.0,67,2,7,2,2,2,N,1,7071,0,2,3100.0,1,501,67,67,56.25
15,80,2,7,2,2,2,N,5,0,1,7860,6,1,0,2,2,69000.0,5,430,25-00503,104.0,1,2,89.0,50,2,7,2,2,2,N,1,5070,0,4,36000.0,5,501,83,97,56.25
16,66,2,7,2,2,2,N,8,0,1,3570,6,1,1,5,1,20600.0,9,501,25-00503,56.0,1,1,64.0,52,2,7,2,2,2,N,1,4890,1,4,115000.0,8,439,76,75,50.0
17,53,2,6,2,2,2,N,8,0,2,3570,N,6,N,N,0,60400.0,2,297,25-00703,56.0,1,2,12.0,75,2,6,2,1,2,N,3,N,N,N,10800.0,2,88,14,0,50.0
18,66,2,7,2,2,2,N,4,0,1,N,9,6,1,3,1,470200.0,8,399,25-02800,56.0,1,1,64.0,64,2,7,2,2,2,N,1,7071,0,N,3200.0,1,24,57,57,43.75
19,32,2,7,2,2,2,N,10,0,1,7860,9,6,0,N,2,0.0,1,501,25-00503,248.0,1,1,243.0,26,2,7,2,2,2,N,1,6991,0,N,30000.0,4,229,82,82,56.25
20,70,2,7,2,2,2,N,9,0,1,N,14,6,N,6,2,20600.0,0,441,25-02800,56.0,1,2,64.0,52,2,7,2,2,2,N,1,8590,0,N,42000.0,5,317,171,171,43.75
21,41,2,5,2,2,2,N,10,0,1,3570,3,1,0,2,1,57500.0,2,36,25-01000,104.0,1,1,89.0,36,2,6,2,2,2,N,1,770,0,2,122000.0,8,501,78,71,50.0
22,52,2,5,2,2,2,N,10,0,1,7570,6,1,0,2,1,0.0,7,501,25-01300,56.0,1,2,64.0,48,2,5,2,2,2,N,1,5170,2,4,36000.0,5,501,56,69,56.25
23,71,2,6,2,2,1,N,5,0,3,N,N,6,N,N,0,0.0,1,501,25-01000,56.0,1,2,12.0,83,2,6,2,1,2,N,3,N,N,N,4800.0,1,39,12,0,56.25
24,32,2,6,2,2,2,N,10,0,1,5070,10,6,1,3,1,250050.0,1,501,25-01000,152.0,1,2,115.0,52,2,6,2,2,2,N,1,7460,0,N,148000.0,9,501,111,111,50.0
25,19,2,6,2,2,2,N,10,0,1,8561,9,6,0,2,1,132000.0,5,36,25-00703,104.0,1,1,64.0,60,2,6,2,2,2,N,1,7071,0,N,633200.0,9,501,70,70,50.0
26,62,2,6,2,2,2,N,9,0,1,2270,11,3,2,5,1,154670.0,8,477,25-00703,152.0,1,2,115.0,68,2,6,2,2,2,N,1,7860,0,2,25200.0,4,263,61,61,43.75
27,9,2,6,2,2,2,N,9,0,1,3370,N,1,0,2,2,54800.0,5,501,25-01000,104.0,1,1,192.0,83,2,6,2,2,1,N,1,N,0,2,58100.0,6,501,113,112,56.25
28,48,2,7,2,2,2,N,4,0,1,1370,N,1,0,2,2,57500.0,9,501,25-02800,56.0,1,1,12.0,77,2,7,2,2,2,N,1,N,0,2,4600.0,1,91,63,58,56.25
29,10,2,5,2,2,2,N,5,0,1,570,8,1,1,6,1,N,9,501,25-01300,56.0,1,1,38.0,55,2,5,2,2,2,N,1,6695,0,2,70000.0,7,501,80,75,50.0
30,59,2,5,2,2,2,N,5,0,1,170,14,1,0,2,1,87400.0,0,399,25-01300,296.0,1,1,89.0,64,2,5,2,2,2,N,1,8680,0,2,52100.0,6,328,49,45,56.25
31,31,2,6,2,2,2,N,5,0,1,N,3,6,0,N,2,13100.0,0,501,25-00703,56.0,1,1,64.0,34,2,6,2,2,2,N,1,770,0,N,50000.0,6,380,63,51,56.25
32,5,2,5,2,2,2,N,5,0,1,1990,N,1,0,2,1,40030.0,3,174,25-01300,56.0,6,2,64.0,59,2,5,2,2,2,N,1,N,0,4,8000.0,2,285,120,168,50.0
33,68,2,7,2,2,2,N,5,0,2,N,6,6,N,N,0,N,0,501,25-00503,56.0,1,2,12.0,20,2,7,2,2,2,N,3,5391,N,N,4000.0,1,N,15,0,50.0
34,50,2,6,2,2,1,N,7,0,3,8090,10,6,N,N,0,N,2,399,25-00703,56.0,1,2,12.0,21,2,6,2,2,2,N,3,7370,N,N,5400.0,1,N,6,0,50.0
35,19,2,6,2,2,2,N,9,0,1,N,16,3,0,N,1,19900.0,8,501,25-01000,104.0,1,2,89.0,72,2,6,2,2,2,N,1,9490,0,N,100900.0,8,501,50,49,68.75
36,55,2,6,2,2,1,N,5,0,2,N,10,6,N,N,0,N,1,501,25-00703,56.0,9,1,12.0,18,2,6,2,2,2,N,3,7770,N,N,200000.0,9,N,90,0,43.75
37,15,2,7,2,2,2,N,5,0,1,N,4,1,0,2,1,126800.0,4,501,25-00503,56.0,1,2,64.0,58,2,7,2,2,2,N,1,3980,0,2,0.0,0,501,90,113,62.5
38,59,2,6,2,2,2,N,10,0,1,N,4,1,1,6,1,19900.0,0,501,25-01000,56.0,1,2,64.0,41,2,6,2,2,2,N,1,3370,0,2,112000.0,8,501,124,124,50.0
39,75,2,6,2,2,2,N,12,0,1,1990,4,1,2,4,1,87400.0,9,501,25-00703,56.0,1,1,217.0,40,2,6,2,2,2,N,1,3390,1,3,180000.0,9,501,422,390,56.25
40,45,2,7,2,2,2,N,7,0,1,N,11,3,3,N,1,38300.0,4,407,25-02800,56.0,1,2,64.0,89,2,7,2,2,2,N,1,7860,0,N,32000.0,4,262,131,131,56.25
41,84,2,7,2,N,N,N,N,0,1,3570,N,N,0,3,1,126800.0,5,501,25-00503,56.0,6,2,38.0,1,2,7,2,N,N,N,1,N,2,4,N,N,347,64,75,43.75
42,59,2,7,2,2,2,N,7,0,1,3570,14,6,0,N,2,57500.0,1,305,25-00503,104.0,1,2,89.0,19,2,7,2,2,2,N,1,8680,0,2,21800.0,3,165,211,151,50.0
43,55,2,5,2,2,2,N,10,0,1,7780,16,1,0,2,1,2700.0,2,36,25-01300,104.0,1,2,89.0,45,2,5,2,2,2,N,1,9370,2,4,100000.0,8,501,116,128,43.75
44,60,2,6,2,2,2,N,5,0,1,N,12,3,0,N,1,42490.0,2,501,25-01000,104.0,1,2,89.0,77,2,6,2,2,2,N,1,7980,0,N,20200.0,3,165,97,96,56.25
45,16,2,6,2,2,2,N,8,0,1,7780,N,1,0,2,2,64700.0,8,501,25-01000,152.0,1,1,140.0,87,2,6,2,1,2,N,1,N,0,2,14400.0,3,230,127,127,50.0
46,56,2,7,2,2,2,N,8,0,1,N,N,6,0,N,2,N,6,397,25-00503,56.0,1,2,38.0,63,2,7,2,1,2,N,1,N,0,N,9510.0,2,71,93,93,56.25
47,94,2,6,2,2,2,N,12,0,1,N,11,1,1,3,1,2700.0,8,4,25-01000,104.0,1,2,115.0,53,2,6,2,2,2,N,1,7870,2,4,102000.0,8,501,84,73,50.0
48,15,2,7,2,2,2,1,10,0,1,2670,14,1,0,2,2,114000.0,4,501,25-00703,152.0,1,2,140.0,36,2,6,2,2,2,N,1,8680,1,3,12100.0,2,277,79,84,31.25
49,53,2,7,2,2,2,N,5,0,3,N,N,6,N,N,0,-800.0,5,8,25-00503,56.0,1,1,12.0,21,2,7,2,2,2,N,3,N,N,N,0.0,0,N,34,0,62.5
50,29,2,5,2,2,2,N,11,0,1,N,9,1,0,2,1,122000.0,3,430,25-01300,152.0,1,2,115.0,50,2,5,2,2,2,N,1,6970,0,2,191000.0,9,501,68,69,56.25
51,72,2,7,2,2,1,N,1,0,3,N,N,6,N,9,0,125150.0,0,501,25-00703,56.0,1,2,12.0,34,2,6,2,2,1,N,3,N,N,N,6400.0,1,48,66,0,50.0
52,52,2,7,2,2,2,N,5,0,1,N,N,4,0,2,1,35500.0,7,391,25-00503,56.0,1,1,64.0,82,2,7,2,1,2,N,1,N,0,3,43000.0,5,501,153,111,50.0
53,7,2,7,2,2,2,N,12,0,1,N,11,1,3,4,1,40030.0,6,501,25-02800,56.0,1,1,38.0,50,2,7,2,2,2,N,1,7870,0,2,100000.0,8,501,115,116,50.0
54,4,2,6,2,2,2,N,7,0,1,3680,3,4,0,2,1,38300.0,4,501,25-01000,104.0,1,1,89.0,50,2,6,2,2,2,N,1,770,0,3,128000.0,9,501,116,116,56.25
55,15,2,6,2,2,2,N,8,0,1,2880,3,6,0,N,1,-800.0,3,337,25-01300,56.0,1,1,64.0,35,2,5,2,2,2,N,1,770,0,4,0.0,0,501,183,128,43.75
56,60,2,7,2,2,2,N,7,0,1,N,12,2,0,7,1,918000.0,3,18,25-02800,56.0,1,2,64.0,44,2,7,2,2,2,N,1,8090,0,2,60500.0,6,463,230,141,50.0
57,22,2,5,2,2,2,N,7,0,1,2880,N,3,0,N,2,42900.0,8,501,25-01300,248.0,1,2,89.0,70,1,5,2,1,2,N,1,N,0,N,32800.0,4,272,51,51,43.75
58,38,2,5,2,2,2,N,7,0,1,5580,9,6,0,3,1,23200.0,8,501,25-01300,56.0,1,1,38.0,23,2,5,2,2,2,N,1,6880,0,2,6000.0,1,501,82,69,56.25
59,64,2,6,2,2,2,N,8,0,1,7860,10,4,0,3,1,60400.0,5,33,25-00703,56.0,1,1,38.0,58,2,6,2,2,2,N,1,7390,0,N,491000.0,9,501,107,107,50.0
60,19,2,6,2,2,2,N,12,0,1,N,8,1,0,2,2,642300.0,8,36,25-00703,56.0,1,1,38.0,57,2,6,2,2,2,N,1,6470,0,2,65000.0,7,385,458,458,56.25
61,51,2,6,2,2,2,N,4,0,1,N,4,6,0,N,1,69000.0,3,198,25-00703,56.0,1,2,64.0,16,2,6,2,2,2,N,1,1190,2,4,0.0,0,501,96,131,43.75
62,16,2,7,2,2,2,N,5,0,1,N,14,4,0,2,1,79400.0,6,501,25-00703,56.0,1,2,64.0,19,2,6,2,2,2,N,1,8590,1,4,5000.0,1,501,127,98,43.75
63,15,2,6,2,2,2,N,9,0,1,N,16,1,0,3,1,N,8,501,25-00703,56.0,2,1,64.0,50,2,6,2,2,2,N,1,9480,0,4,32530.0,4,501,112,53,56.25
64,74,2,6,2,2,2,N,11,0,1,3570,4,1,0,3,1,69000.0,7,99,25-00703,248.0,1,2,243.0,48,2,6,2,2,2,N,1,3960,2,4,136700.0,9,501,97,98,43.75
65,73,2,5,2,2,2,N,9,0,1,8380,16,1,0,3,2,N,7,174,25-01300,152.0,1,1,192.0,57,2,5,2,2,2,N,1,9590,0,2,125150.0,9,501,185,185,50.0
