,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,50,0,6,N,N,2,5,217,25-01300,8,1,22,0,2,3,260,0.0
1,50,0,5,2,5,2,6,155,25-02800,6,1,36,0,N,9,501,0.0
2,16,0,6,1,3,1,1,501,25-00503,2,1,41,0,N,8,501,20.0
3,27,0,6,0,4,2,2,457,25-02800,6,1,25,0,4,4,212,40.0
4,17,4,6,N,N,0,0,236,25-02800,1,1,50,N,N,0,N,60.0
5,41,0,6,0,4,1,4,501,25-00503,8,1,49,0,N,6,369,20.0
6,85,0,2,N,N,0,1,N,25-01300,6,1,44,N,N,4,190,40.0
7,85,0,2,N,N,0,3,N,25-01300,2,1,27,N,N,2,N,60.0
8,44,4,1,2,4,2,8,381,25-01300,1,1,39,2,5,8,369,40.0
9,63,2,1,0,2,1,9,501,25-00503,1,1,35,0,2,8,501,60.0
10,52,4,3,0,N,1,6,501,25-01300,1,2,71,0,N,7,501,60.0
11,68,3,6,0,N,2,4,501,25-00503,1,1,16,2,4,1,501,20.0
12,22,0,6,0,3,1,3,443,25-00703,2,2,27,0,4,6,478,20.0
13,81,0,3,0,2,1,9,501,25-00503,6,1,83,0,2,6,501,60.0
14,50,4,4,1,3,2,8,501,25-02800,1,2,48,0,3,4,324,20.0
15,44,2,1,3,5,1,0,501,25-01300,1,2,45,3,5,1,420,40.0
16,48,0,2,N,N,0,4,N,25-01000,2,1,69,N,N,0,N,60.0
17,18,4,6,N,N,0,0,N,25-00503,8,2,18,N,N,1,N,80.0
18,0,0,N,3,5,1,N,501,25-01000,8,1,14,2,4,N,276,20.0
19,63,0,6,0,2,1,4,501,25-01000,6,1,23,0,4,1,379,20.0
20,19,4,6,N,N,0,0,349,25-00503,2,1,24,N,N,1,49,40.0
21,22,4,6,5,2,2,0,501,25-00503,2,2,24,1,6,3,137,0.0
22,6,4,N,3,5,1,N,501,25-01300,1,2,12,0,2,N,222,20.0
23,10,4,N,2,4,1,N,501,25-00703,6,2,13,3,4,N,204,40.0
24,78,4,4,0,N,1,9,224,25-01300,1,2,62,0,2,7,501,20.0
25,9,0,4,1,2,2,7,501,25-01300,6,1,52,1,2,9,501,60.0
26,2,4,N,2,4,1,N,501,25-00503,1,2,11,2,4,N,501,80.0
27,36,2,1,1,3,2,7,191,25-00503,1,1,44,2,4,9,501,0.0
28,7,4,N,3,5,1,N,501,25-02800,1,2,2,1,3,N,501,40.0
29,6,4,N,3,5,2,N,501,25-01000,1,2,8,5,7,N,155,20.0
30,89,0,3,0,N,2,3,501,25-02800,6,2,78,0,N,0,0,40.0
31,31,2,1,0,2,2,8,244,25-01000,1,1,58,0,2,0,62,40.0
32,18,4,6,4,6,1,1,501,25-01300,1,2,23,0,2,2,501,20.0
33,83,4,4,0,N,2,4,501,25-01000,1,1,68,0,N,4,212,60.0
34,21,2,6,N,N,0,1,N,25-00703,1,1,24,N,N,0,0,40.0
35,88,0,3,N,N,0,1,N,25-00503,6,2,94,N,N,0,N,60.0
36,5,4,N,3,5,1,N,300,25-00503,9,2,6,2,4,N,195,20.0
37,43,1,3,2,4,1,9,501,25-01000,1,2,71,0,N,7,501,20.0
38,14,4,N,1,3,2,N,116,25-00703,1,1,0,3,4,N,15,20.0
39,57,0,N,4,9,2,N,137,25-01300,2,2,1,1,4,N,501,20.0
40,27,0,2,0,2,1,6,501,25-00503,6,1,48,0,N,8,501,40.0
41,50,0,4,0,2,1,8,213,25-00703,6,1,34,2,3,8,486,20.0
42,27,4,6,1,3,2,7,91,25-01300,1,1,24,0,N,8,501,0.0
43,57,0,2,N,N,0,0,N,25-02800,2,1,69,N,N,0,N,80.0
44,25,2,6,0,7,1,4,471,25-01300,1,2,22,0,2,0,429,20.0
45,63,0,4,0,N,1,9,501,25-01300,6,1,56,1,3,8,501,20.0
46,12,1,N,4,6,1,N,501,25-00503,1,1,3,0,4,N,501,40.0
47,91,0,3,0,2,2,3,501,25-00503,6,1,81,0,N,0,0,20.0
48,59,0,4,0,N,1,6,501,25-01000,6,2,63,0,N,3,127,40.0
49,51,2,6,0,N,2,6,96,25-01000,1,2,26,0,N,4,206,40.0
