,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,31,2,N,6,1,1,2,8,9,1,36,2,N,1,4,60.0
1,59,2,N,8,1,5,1,8,1,1,34,2,N,1,7,60.0
2,24,2,N,11,1,2,1,7,1,1,52,2,N,1,9,60.0
3,68,2,N,7,1,3,1,9,9,1,69,2,5,1,7,40.0
4,24,2,N,5,1,5,2,6,1,1,56,2,N,1,6,80.0
5,41,1,N,9,1,6,2,8,9,1,34,2,N,1,7,40.0
6,38,2,N,7,1,1,1,3,4,1,35,2,N,1,8,60.0
7,8,2,N,3,1,N,2,N,3,1,14,2,N,1,N,80.0
8,56,2,N,5,1,1,2,6,9,1,25,2,N,1,5,60.0
9,4,2,N,1,1,5,2,N,1,2,55,2,N,1,6,60.0
10,9,2,N,3,3,N,0,N,1,2,9,2,N,2,N,80.0
11,38,2,N,9,1,6,2,9,8,1,27,2,N,1,1,60.0
12,88,2,N,4,1,3,1,3,2,2,77,2,N,1,2,60.0
13,88,2,N,4,2,2,0,3,2,1,43,2,N,2,0,60.0
14,31,2,N,6,1,6,1,9,8,1,42,2,N,1,1,60.0
15,35,2,N,7,1,1,2,6,6,1,67,2,N,1,3,60.0
16,29,2,N,10,1,6,1,7,8,2,65,2,N,1,9,60.0
17,72,2,N,3,1,4,1,8,9,1,57,2,N,1,7,60.0
18,70,2,N,7,1,4,2,0,8,2,40,2,N,1,4,60.0
19,92,1,N,5,1,3,1,5,8,2,86,1,N,1,4,60.0
20,5,2,N,2,1,N,1,N,6,2,4,2,N,1,N,80.0
21,31,2,N,6,1,6,1,7,6,1,50,2,N,1,2,60.0
22,34,2,N,5,1,4,2,6,9,1,30,2,N,1,5,60.0
23,61,2,N,3,1,1,1,5,6,1,70,2,N,1,3,60.0
24,43,2,N,8,3,4,0,3,1,1,63,2,N,2,0,40.0
25,25,2,N,7,1,1,2,6,3,2,47,2,N,1,2,60.0
26,41,2,N,8,1,1,1,8,9,1,69,2,2,1,3,40.0
27,31,2,N,3,1,2,2,8,1,1,40,2,N,1,5,60.0
28,82,2,N,9,1,4,1,1,6,1,41,2,N,1,8,60.0
29,4,2,N,1,1,N,2,N,2,1,4,2,N,1,N,100.0
30,47,2,N,4,1,1,2,8,2,1,31,2,N,1,4,60.0
31,6,2,N,2,1,N,2,N,9,2,4,2,N,1,N,80.0
32,48,2,N,7,1,2,1,8,6,2,53,2,N,1,7,60.0
33,31,2,N,5,2,2,0,4,8,2,51,2,N,2,1,60.0
34,3,2,N,1,1,N,2,N,2,2,3,2,N,1,N,100.0
35,44,2,N,7,1,5,1,8,2,1,30,2,N,1,4,60.0
36,28,2,N,1,1,6,2,2,1,2,38,2,N,1,0,60.0
37,58,2,N,9,1,1,2,6,3,2,29,2,N,1,6,80.0
38,70,2,N,7,1,1,2,9,8,1,29,2,N,1,6,60.0
39,43,2,N,7,1,1,1,3,7,2,50,2,N,1,4,60.0
40,25,2,N,9,1,6,1,5,3,2,24,2,N,1,2,60.0
41,53,2,N,1,1,2,1,0,1,2,26,2,N,1,2,60.0
42,35,2,N,5,1,2,1,9,8,1,24,2,N,1,5,60.0
43,15,2,N,3,1,6,1,0,2,1,20,2,N,1,0,80.0
44,58,2,N,3,1,1,1,4,3,2,42,2,N,1,0,60.0
45,36,2,N,5,1,6,2,8,9,1,23,2,N,1,2,60.0
46,2,2,N,N,1,N,2,N,8,2,2,2,N,1,N,100.0
