,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,63,2,N,5,1,3,2,5,5,2,85,2,N,1,3,60.0
1,39,2,N,10,1,4,2,3,8,2,32,2,N,1,9,60.0
2,43,2,N,10,1,4,2,2,3,2,35,2,N,1,7,60.0
3,56,2,N,10,1,2,1,5,9,2,34,2,N,1,0,60.0
4,71,2,N,10,1,6,1,6,3,2,30,2,N,1,4,60.0
5,66,2,N,12,1,3,1,8,6,1,71,2,N,1,9,60.0
6,14,2,N,4,1,N,1,N,8,2,14,2,N,1,N,100.0
7,24,2,N,6,1,6,2,2,8,1,22,2,N,1,1,60.0
8,46,2,N,7,1,1,1,6,5,1,47,2,N,1,4,60.0
9,23,2,N,9,1,6,1,0,5,2,35,2,N,1,8,60.0
10,29,2,N,5,1,6,1,3,5,2,18,2,N,1,0,60.0
11,20,2,N,7,1,6,2,0,5,1,34,2,N,1,5,60.0
12,48,2,N,6,1,5,1,2,3,2,43,2,N,1,6,60.0
13,73,1,N,4,1,3,2,4,8,1,76,2,N,1,3,40.0
14,48,2,N,3,1,5,2,2,1,1,43,2,N,1,6,60.0
15,57,2,N,9,1,4,1,5,8,2,61,2,N,1,0,60.0
16,39,2,N,11,1,5,2,8,2,1,71,2,N,1,2,60.0
17,21,2,N,7,1,2,2,3,5,2,28,2,N,1,0,60.0
18,61,1,N,9,1,4,2,7,3,1,84,1,N,1,3,60.0
19,36,2,N,6,1,4,1,5,9,1,25,2,N,1,2,60.0
20,89,1,N,4,1,3,2,0,6,1,51,2,N,1,3,40.0
21,41,2,N,3,1,5,2,4,6,2,78,1,N,1,1,40.0
22,25,2,N,8,1,2,1,8,9,2,40,2,N,1,0,60.0
23,43,2,N,6,1,1,2,2,3,2,39,2,N,1,4,60.0
24,61,2,N,1,1,5,2,2,6,2,50,2,N,1,5,60.0
25,42,2,N,9,1,2,1,9,9,1,46,2,N,1,9,80.0
26,40,2,N,9,1,5,2,6,8,2,36,2,N,1,3,60.0
27,42,2,N,5,1,2,1,1,8,1,32,2,N,1,2,60.0
28,42,2,N,10,1,5,1,0,6,2,44,2,N,1,1,60.0
