,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,65,2,7,2,2,2,N,11,0,1,7870,11,4,0,N,1,219000.0,9,501,08-00803,28,1,2,25,67,2,7,2,2,2,N,1,7870,0,N,219000.0,9,501,26,25,87.5
1,16,2,9,2,2,2,N,4,0,1,N,N,6,2,3,1,0.0,0,219,32-00405,64,9,1,70,17,2,9,2,2,2,N,1,N,2,3,0.0,0,219,65,70,87.5
2,72,2,7,2,2,2,N,10,0,1,7080,9,4,0,N,1,106700.0,8,501,06-08507,49,1,2,49,75,2,7,2,2,2,N,1,7080,0,N,106700.0,8,501,51,51,81.25
3,25,2,7,2,2,2,N,5,0,1,7790,10,1,2,4,2,60000.0,8,254,19-01700,358,2,1,359,25,2,7,2,2,2,N,1,7790,2,4,60000.0,8,254,357,358,87.5
4,5,2,7,2,2,2,N,1,0,1,N,N,N,2,8,1,N,N,501,19-01700,89,6,2,80,5,2,7,2,2,2,N,1,N,2,8,N,N,501,89,80,100.0
5,61,2,10,2,2,2,N,8,0,1,770,3,1,0,2,2,56000.0,6,501,51-51255,92,2,1,92,61,2,10,2,2,2,N,1,770,0,2,56000.0,6,501,92,92,100.0
6,55,2,13,2,2,2,N,5,0,1,6290,7,4,0,N,2,25000.0,4,190,36-04010,217,2,1,217,55,2,13,2,2,2,N,1,6290,0,N,25000.0,4,190,217,217,100.0
7,69,1,0,2,2,2,2,8,0,1,3291,4,4,0,N,1,21500.0,4,178,40-00200,80,1,1,80,67,1,0,2,2,2,2,1,3291,0,N,21500.0,4,178,78,79,81.25
8,64,2,7,2,2,2,N,11,0,1,7270,10,4,0,N,1,210000.0,9,501,08-00803,142,1,1,142,66,2,7,2,2,2,N,1,7270,0,N,120400.0,9,501,40,40,75.0
9,56,2,8,2,2,2,N,12,0,1,7460,10,6,0,N,1,164000.0,9,501,24-01004,73,1,1,73,58,2,8,2,2,2,N,1,7460,0,N,164000.0,9,501,72,72,81.25
10,20,2,8,2,2,2,N,9,0,1,9920,18,6,0,3,1,350.0,1,501,24-01004,68,1,2,52,22,2,8,2,2,2,N,1,9920,0,3,350.0,1,501,66,53,81.25
11,35,2,8,2,2,2,N,10,0,1,6770,8,6,0,N,2,75000.0,7,501,24-01004,57,1,1,57,35,2,8,2,2,2,N,1,6770,0,N,75000.0,7,501,57,57,100.0
12,31,2,0,2,2,2,N,8,0,1,1180,4,1,2,4,2,12000.0,2,202,38-00100,72,1,1,72,42,2,0,2,2,2,N,1,2570,2,4,38000.0,5,178,245,292,56.25
13,21,2,8,2,2,2,N,7,0,1,8090,12,6,0,N,2,25000.0,4,190,26-02702,139,6,2,139,21,2,8,2,2,2,N,1,8090,0,N,25000.0,4,190,139,139,100.0
14,57,2,10,2,2,2,N,7,0,1,770,3,4,0,N,1,0.0,0,0,17-03531,77,2,1,77,57,2,10,2,2,2,N,1,770,0,N,0.0,0,0,77,77,100.0
15,60,2,0,2,2,2,N,8,0,1,7590,10,4,0,N,1,30150.0,4,228,38-00100,36,1,2,36,60,2,0,2,2,2,N,1,7590,0,N,30150.0,4,228,36,36,100.0
16,67,2,13,2,2,2,N,12,0,1,7870,11,4,0,2,2,158000.0,9,501,36-03710,107,2,2,108,69,2,13,2,2,2,N,1,7870,0,2,158000.0,9,501,104,104,81.25
17,72,2,0,2,1,2,N,6,0,1,N,N,3,0,N,1,12000.0,3,98,40-00200,35,1,2,35,72,2,0,2,1,2,N,1,N,0,N,12000.0,3,98,35,35,100.0
18,73,2,0,1,1,2,4,10,0,1,7390,10,1,0,2,1,89570.0,9,501,30-00600,71,1,1,39,73,2,0,1,1,2,4,1,7390,0,2,89570.0,9,501,71,39,100.0
19,88,2,10,2,2,2,N,12,0,1,N,N,1,0,2,2,168600.0,9,501,51-51255,66,1,1,66,88,2,10,2,2,2,N,1,N,0,2,168600.0,9,501,66,66,100.0
20,38,2,10,2,2,2,N,9,0,1,9180,15,4,0,N,1,90800.0,8,501,51-51255,40,6,2,45,38,2,10,2,2,2,N,1,9180,0,N,90800.0,8,501,40,45,100.0
21,66,2,7,2,2,2,N,4,0,1,6170,7,1,1,5,2,22000.0,4,225,06-08507,72,6,1,70,66,2,7,2,2,2,N,1,6170,1,5,22000.0,4,225,72,70,100.0
22,18,2,7,2,2,2,N,4,0,1,1790,4,6,1,2,1,2000.0,1,308,19-01700,72,1,1,88,17,2,7,2,2,2,N,1,1790,1,2,2000.0,1,308,74,85,81.25
23,77,2,7,2,2,2,N,9,0,1,6170,7,2,0,N,1,40800.0,6,337,19-01700,104,1,1,104,77,2,7,2,2,2,N,1,6170,0,N,40800.0,6,337,104,104,100.0
24,57,2,7,2,2,2,N,5,1,2,4195,5,6,N,N,0,0.0,0,N,06-08507,33,1,1,0,56,2,7,2,2,2,N,2,4195,N,N,0.0,0,N,34,0,87.5
25,51,2,11,2,2,2,N,10,0,1,6490,8,1,0,2,1,50000.0,6,501,17-03529,64,1,1,65,53,2,11,2,2,2,N,1,6490,0,2,50000.0,6,501,64,65,93.75
26,13,2,13,2,2,2,N,7,3,1,6890,9,6,0,4,2,5200.0,2,112,36-03710,104,8,1,101,29,2,13,2,2,2,N,1,7071,0,N,90000.0,8,501,430,599,50.0
27,41,2,7,2,2,2,N,5,0,2,4690,6,2,N,N,0,35000.0,6,N,01-01301,18,2,1,0,40,2,7,2,2,2,N,2,4690,N,N,35000.0,6,N,18,0,93.75
28,85,2,7,2,2,2,N,11,0,1,7270,10,3,0,N,1,54400.0,7,446,19-01700,96,1,1,96,84,2,7,2,2,2,N,1,7270,0,N,54400.0,7,446,96,96,93.75
