,feature,divergence
10,DENSITY,4.52553749827356
1,AGEP,1.403610923042203
13,PINCP,1.1299495907477248
15,POVPIP,0.9603473486317925
12,EDU,0.3137927059898312
11,INDP_CAT,0.26718885987815494
14,PINCP_DECILE,0.22668868443815354
3,MSP,0.11730177287838281
7,NPF,0.08519362969260556
6,NOC,0.07484817049550588
5,RAC1P,0.05700716997942345
9,OWN_RENT,0.039741775422402786
0,PUMA,0.032719961889690174
4,HISP,0.025577919142839002
18,DPHY,0.012272448353446513
8,HOUSING_TYPE,0.009947451909178822
17,DREM,0.008091841672631224
20,DEAR,0.00806597645631451
16,DVET,0.004640479310423184
2,SEX,0.0034524380653202513
19,DEYE,0.00042014845245320204
