,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,64,2,N,9,1,5,1,3,6,1,44,2,N,1,5,60.0
1,23,2,N,7,1,6,2,7,6,1,33,2,N,1,6,60.0
2,36,2,N,8,1,5,1,9,1,1,34,2,N,1,7,60.0
3,0,2,N,9,1,4,1,8,5,2,46,2,N,1,7,60.0
4,3,2,N,5,1,1,2,4,9,1,25,2,N,1,5,60.0
5,68,2,N,4,1,1,2,0,2,2,53,2,N,1,3,60.0
6,22,2,6,1,1,6,2,3,1,2,38,2,N,1,0,40.0
7,33,2,N,4,1,6,1,1,7,1,16,2,N,1,0,60.0
8,61,2,N,6,1,1,1,5,2,1,45,2,N,1,5,80.0
9,73,2,N,6,1,5,0,5,1,2,48,2,N,2,3,40.0
10,23,2,N,7,1,1,1,7,4,1,35,2,N,1,8,60.0
11,50,2,N,1,1,2,1,6,1,2,26,2,N,1,2,60.0
12,71,2,N,7,1,1,1,4,7,2,50,2,N,1,4,80.0
13,57,2,N,10,1,1,1,9,9,2,35,2,N,1,1,60.0
14,55,2,N,6,1,2,1,7,6,2,32,2,N,1,9,60.0
15,22,2,5,7,1,4,2,4,8,2,40,2,N,1,4,60.0
16,23,2,N,3,1,1,2,0,6,2,59,2,N,1,2,60.0
17,61,2,N,11,1,1,1,3,2,2,47,2,N,1,9,60.0
18,22,2,N,5,1,5,2,1,1,1,56,2,N,1,6,60.0
19,66,2,4,6,1,5,1,5,1,1,53,2,N,1,1,40.0
20,7,2,5,5,1,3,1,7,8,2,86,1,N,1,4,20.0
21,23,2,N,11,1,1,1,9,8,1,38,2,N,1,9,80.0
22,50,1,N,10,1,6,1,2,8,2,65,2,N,1,9,40.0
23,29,2,N,4,1,3,1,4,2,2,77,2,N,1,2,60.0
24,27,2,N,4,1,1,2,3,2,1,31,2,N,1,4,60.0
25,37,2,N,3,1,1,1,0,9,1,58,2,N,1,4,60.0
26,55,2,N,11,1,3,1,8,1,1,76,2,N,1,5,60.0
27,77,2,N,8,1,4,1,5,2,1,46,2,N,1,4,60.0
28,16,2,N,7,1,6,1,4,3,1,21,2,N,1,0,60.0
29,46,2,N,1,1,N,2,N,8,2,5,2,N,1,N,80.0
30,50,2,N,8,1,4,1,4,8,2,30,2,N,1,6,60.0
31,59,2,N,10,1,2,2,5,1,1,60,2,N,1,7,60.0
32,60,2,N,12,1,2,1,3,1,1,81,2,N,1,6,60.0
33,73,2,N,5,1,4,0,1,1,2,62,2,N,2,1,60.0
34,5,2,N,2,1,N,2,N,8,1,3,2,N,1,N,80.0
35,88,2,N,1,1,3,1,3,8,2,82,2,N,1,5,60.0
36,67,2,N,8,1,1,2,8,9,1,85,2,N,1,3,60.0
37,29,2,4,12,1,6,1,0,1,1,51,2,N,1,8,40.0
38,86,2,N,9,1,3,1,4,9,2,72,2,N,1,5,60.0
39,16,2,N,5,1,4,1,8,3,2,69,1,N,1,3,40.0
40,13,2,N,3,1,N,1,N,7,2,11,2,N,1,N,80.0
41,75,2,N,2,1,N,2,N,9,2,4,2,N,1,N,80.0
42,41,2,N,5,1,2,1,3,2,2,42,2,N,1,0,60.0
43,23,2,N,9,1,6,1,2,3,2,24,2,N,1,2,80.0
44,83,2,5,6,1,6,1,1,8,1,42,2,N,1,1,60.0
45,37,2,N,5,1,1,2,8,9,2,61,2,N,1,0,60.0
46,75,2,N,7,1,1,2,9,6,1,67,2,N,1,3,60.0
47,36,2,N,12,1,4,2,0,1,1,77,1,N,1,4,40.0
48,39,2,N,9,1,2,1,7,9,1,27,2,N,1,0,60.0
