,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,15,2,N,3,1,6,2,6,6,2,63,2,N,1,4,60.0
1,6,2,N,4,1,N,2,N,1,1,14,2,N,1,N,80.0
2,5,2,N,1,1,N,2,N,9,2,4,2,N,1,N,80.0
3,1,2,N,N,1,N,2,N,9,1,0,2,N,1,N,80.0
4,85,2,N,12,1,3,2,6,1,2,94,1,N,1,9,40.0
5,37,2,N,12,1,1,1,8,8,2,48,2,N,1,3,60.0
6,11,2,N,3,1,4,2,N,1,1,56,2,N,1,2,60.0
7,64,2,N,10,1,5,2,8,1,1,73,2,N,1,6,60.0
8,38,2,N,5,1,1,2,8,8,1,62,2,N,1,7,60.0
9,66,2,N,7,1,1,2,1,9,2,20,2,N,1,2,60.0
10,19,2,N,7,1,6,1,1,8,2,21,2,N,1,1,80.0
11,39,2,N,11,1,1,1,7,9,1,39,2,N,1,8,80.0
12,39,2,N,1,1,1,1,9,6,1,46,2,N,1,5,60.0
13,56,2,N,6,1,1,1,9,6,1,51,2,N,1,5,60.0
14,48,2,N,11,3,3,0,6,1,2,94,1,N,2,3,20.0
15,46,2,N,11,1,2,1,9,1,1,39,2,N,1,7,60.0
16,21,2,N,1,1,6,2,3,1,1,32,2,N,1,3,80.0
17,21,2,N,5,1,6,2,1,2,1,19,2,N,1,3,60.0
18,66,2,N,10,1,2,2,7,6,1,49,2,N,1,6,60.0
19,23,2,N,9,1,6,2,1,9,1,23,2,N,1,7,80.0
20,24,2,N,9,3,6,0,3,2,2,67,2,N,2,1,40.0
21,43,2,N,6,1,1,1,6,6,2,55,2,N,1,0,60.0
22,10,2,N,3,1,3,2,N,1,1,67,1,N,1,1,40.0
23,9,2,N,3,1,6,1,7,9,1,15,2,N,1,1,60.0
24,60,2,N,3,1,1,1,0,6,2,76,2,N,1,4,60.0
25,46,2,N,4,1,5,1,8,1,1,41,2,N,1,0,60.0
26,77,2,N,11,1,6,2,6,6,1,27,2,N,1,9,60.0
27,65,2,N,3,1,4,1,6,6,2,63,2,N,1,3,60.0
28,54,2,N,6,1,4,2,7,1,1,69,2,N,1,0,60.0
29,44,2,N,12,1,1,1,9,2,1,73,2,N,1,9,80.0
30,70,2,N,7,3,3,0,9,1,1,94,1,2,2,3,0.0
31,75,2,N,5,1,6,2,1,8,2,30,2,N,1,3,60.0
32,29,2,N,8,1,6,1,5,9,2,31,2,N,1,7,60.0
33,78,2,N,12,1,2,1,7,1,1,69,2,N,1,9,60.0
34,2,2,N,N,1,N,2,N,9,2,1,2,N,1,N,80.0
35,29,2,N,9,1,6,1,1,8,1,29,2,N,1,8,80.0
36,45,2,N,8,1,1,1,6,2,1,60,2,N,1,5,60.0
