,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,24,2,N,8,1,6,2,4,6,1,24,2,N,1,4,100.0
1,21,2,N,8,2,6,0,1,1,2,52,2,N,2,3,60.0
2,52,2,N,7,1,2,1,3,6,2,53,2,N,1,7,60.0
3,38,2,N,11,1,1,1,8,9,2,40,2,N,1,5,60.0
4,56,2,N,11,1,1,1,0,3,2,71,2,N,1,6,60.0
5,39,2,N,9,1,4,2,3,6,2,53,2,N,1,3,80.0
6,5,2,N,2,1,N,2,N,8,1,3,2,N,1,N,80.0
7,35,2,N,7,1,5,1,6,2,2,66,2,N,1,5,60.0
8,20,2,N,5,1,6,2,5,9,1,23,2,N,1,2,60.0
9,14,2,N,4,1,N,1,N,9,1,14,2,N,1,N,100.0
10,48,2,N,9,1,6,2,0,9,2,27,2,N,1,7,60.0
11,67,2,N,1,1,5,2,0,1,2,55,2,N,1,6,60.0
12,73,2,N,8,2,3,0,4,1,1,81,2,N,2,0,60.0
13,29,2,N,10,1,1,2,6,9,1,48,2,N,1,6,80.0
14,19,2,N,7,1,6,2,3,6,1,33,2,N,1,6,60.0
15,30,2,N,4,1,6,2,1,3,1,16,2,N,1,2,60.0
16,25,2,N,9,1,6,2,5,9,1,34,2,N,1,7,60.0
17,82,2,N,6,1,1,2,5,9,1,36,2,N,1,4,60.0
18,41,2,N,9,1,4,2,7,2,1,56,2,N,1,8,60.0
19,32,2,N,4,1,1,2,2,2,2,53,2,N,1,3,60.0
20,28,2,N,7,1,1,2,4,6,1,67,2,N,1,3,60.0
21,33,2,N,8,1,2,1,5,1,2,33,2,N,1,2,80.0
22,82,2,N,4,1,1,2,8,2,1,31,2,N,1,4,60.0
23,54,2,N,7,1,6,1,1,3,1,21,2,N,1,0,60.0
24,49,2,N,7,2,5,0,3,9,1,44,2,N,2,4,60.0
25,58,2,N,10,1,1,1,9,9,2,35,2,N,1,1,60.0
26,64,1,N,4,1,5,1,5,1,2,53,1,N,1,3,60.0
27,39,2,N,9,1,2,1,5,2,2,59,2,N,1,2,60.0
28,58,2,N,12,1,2,1,7,1,2,57,2,N,1,9,60.0
29,41,2,N,3,2,5,0,2,9,2,29,2,N,2,0,60.0
30,41,2,N,8,1,5,1,6,2,2,36,2,N,1,5,60.0
31,54,2,N,6,1,6,1,2,8,1,42,2,N,1,1,60.0
32,4,2,N,2,1,N,1,N,6,2,4,2,N,1,N,100.0
33,75,2,N,11,1,1,1,9,8,1,38,2,N,1,9,80.0
34,4,2,N,1,1,N,2,N,2,2,3,2,N,1,N,80.0
35,67,1,N,1,1,4,1,8,1,1,54,1,N,1,2,60.0
36,92,2,5,7,1,3,2,8,1,1,66,2,N,1,6,40.0
37,92,2,N,6,3,6,0,2,9,2,51,2,N,2,0,40.0
38,53,2,N,3,1,1,1,0,6,1,70,2,N,1,3,60.0
39,54,2,N,12,1,4,2,9,1,1,77,1,N,1,4,40.0
40,77,2,N,8,2,4,0,1,1,1,63,2,N,2,0,60.0
41,48,2,N,6,1,4,1,1,6,2,56,2,N,1,8,60.0
42,16,2,N,4,2,2,0,0,1,2,76,2,N,2,2,60.0
43,3,2,N,2,1,N,2,N,8,2,6,2,N,1,N,80.0
