,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,54,2,6,2,1,2,N,4,0,3,N,N,6,N,N,0,23000.0,3,175,25-00703,14,1,1,0,55,2,6,2,1,1,N,3,N,N,N,10100.0,2,76,14,0,68.75
1,52,2,7,1,2,2,N,1,0,3,N,N,6,N,N,0,10000.0,2,76,25-00503,10,1,1,0,56,2,7,1,2,1,N,3,N,N,N,10000.0,2,76,12,0,81.25
2,65,2,7,2,2,2,N,1,0,3,N,N,6,N,N,0,10000.0,2,76,25-02800,12,1,1,0,56,2,7,1,2,1,N,3,N,N,N,10000.0,2,76,10,0,75.0
3,94,2,5,2,1,2,2,9,0,1,N,N,3,0,N,2,21100.0,3,173,25-01300,158,1,1,158,86,1,5,2,1,2,N,1,N,0,N,84000.0,7,501,96,96,50.0
4,72,1,5,2,1,2,N,8,0,2,N,N,4,N,N,0,12600.0,2,N,25-01300,58,1,1,0,71,1,5,2,1,1,N,2,N,N,N,12600.0,2,N,58,0,87.5
5,46,1,7,2,1,2,N,5,0,1,9920,18,4,0,3,1,8100.0,2,143,25-02800,376,1,1,345,47,2,7,2,2,1,N,1,9920,0,3,8100.0,2,137,125,98,56.25
6,94,1,7,2,1,2,N,5,0,3,N,N,2,N,N,0,11000.0,2,81,25-02800,109,1,1,0,94,1,7,2,1,1,N,2,N,N,N,0.0,0,N,26,0,62.5
7,78,2,6,2,2,2,N,10,0,1,7072,9,3,0,4,1,49000.0,6,501,25-01000,104,1,1,102,84,2,6,2,2,2,N,1,6970,0,N,316000.0,9,501,49,49,56.25
8,23,2,6,2,2,2,N,8,0,1,8680,14,6,0,N,2,44400.0,5,501,25-01000,130,1,1,132,24,2,6,2,2,2,N,1,8680,0,N,44400.0,5,339,189,137,75.0
9,55,2,6,2,1,2,N,7,0,1,N,N,6,0,N,1,0.0,0,0,25-00703,53,1,1,55,69,2,6,2,2,2,N,1,N,0,N,54600.0,6,448,50,50,56.25
10,83,1,6,2,1,2,N,9,0,1,N,N,1,0,2,2,21100.0,3,299,25-01000,39,1,1,38,83,2,6,2,2,1,N,1,N,0,2,58100.0,6,501,113,112,50.0
11,60,2,5,2,1,2,N,4,0,2,4690,6,6,N,N,0,12700.0,2,N,25-01300,59,1,1,0,68,2,5,2,2,1,N,3,4971,N,N,24500.0,4,203,9,0,43.75
12,22,2,7,1,2,2,N,9,0,1,4490,5,6,0,2,2,4500.0,1,0,25-02800,66,1,1,63,28,2,7,2,2,2,N,1,4580,0,2,100000.0,8,501,185,155,50.0
13,65,2,7,2,1,2,N,5,0,2,N,N,4,N,N,0,8800.0,2,N,25-02800,21,1,1,0,62,2,7,2,1,1,N,2,N,N,N,8800.0,2,N,55,0,81.25
14,66,1,5,2,1,2,N,7,0,1,7290,10,4,0,N,2,64500.0,7,501,25-01300,64,1,1,64,65,2,5,2,1,1,N,1,7290,0,N,64500.0,7,501,65,65,68.75
15,45,2,6,2,1,2,N,10,0,1,7490,10,1,1,3,2,135000.0,9,501,25-00703,95,1,1,94,27,2,6,2,2,2,N,1,7290,0,2,59000.0,6,501,87,86,43.75
16,60,2,5,2,1,2,N,8,0,2,N,N,6,N,N,0,0.0,0,N,25-01300,57,1,1,0,58,2,5,2,2,1,N,2,N,N,N,0.0,0,N,57,0,81.25
17,31,1,6,1,1,2,N,5,0,1,N,N,6,0,5,1,16800.0,3,501,25-00703,99,1,1,105,19,2,6,2,2,2,N,1,N,1,4,40.0,0,269,47,77,31.25
18,54,2,6,2,2,2,N,5,0,1,8390,13,6,0,2,1,20900.0,3,501,25-00703,117,1,1,101,54,2,6,2,2,1,N,1,8390,0,2,20900.0,3,463,117,101,87.5
19,78,1,7,2,2,2,N,5,0,1,N,N,1,0,2,2,9300.0,2,202,25-02800,63,1,1,57,56,1,7,2,1,1,N,1,N,0,2,19000.0,3,467,252,250,50.0
20,54,2,7,2,2,2,N,9,0,1,6170,7,1,0,2,1,189000.0,9,501,25-02800,86,1,1,66,58,2,7,2,2,2,N,1,6070,0,2,631300.0,9,501,178,173,68.75
