,feature,divergence
1,AGEP,4.228097000912067
13,PINCP,3.6676827564799
14,PINCP_DECILE,0.5578580610242878
15,POVPIP,0.34759325039146
12,EDU,0.31116716885058293
11,INDP_CAT,0.24360706069083823
7,NPF,0.24293315978868388
10,DENSITY,0.20104049535850543
0,PUMA,0.13327604886614108
5,RAC1P,0.1196617669239741
3,MSP,0.08115396487858398
6,NOC,0.06194257924529595
9,OWN_RENT,0.06163468707924537
16,DVET,0.030468211354673556
4,HISP,0.01642800545833871
8,HOUSING_TYPE,0.015915663611000403
17,DREM,0.013919386629441997
18,DPHY,0.010883177908649615
20,DEAR,0.00781298260063832
19,DEYE,0.0024633700288879123
2,SEX,0.0010946115529979483
