,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,63,2,7,1,2,2,N,4,1,1,N,1,0,2,2,18800.0,7,46,48-02507,1,2,63,2,7,1,1,2,N,1,0,4,0.0,0,148,61.53846153846154
1,57,2,2,2,1,2,N,4,0,1,N,3,0,N,2,28900.0,4,285,48-02101,1,2,82,2,2,2,1,1,N,1,0,3,1500.0,1,501,53.84615384615385
2,25,2,7,2,2,2,N,7,0,1,N,2,0,4,1,840000.0,2,327,48-02510,1,2,33,2,7,2,2,2,N,1,0,6,35600.0,6,436,61.53846153846154
3,14,2,2,2,2,2,N,2,0,1,N,N,1,3,2,167600.0,N,56,48-02101,9,2,4,2,2,2,N,N,N,1,2,3,N,N,130,53.84615384615385
4,46,2,2,2,2,2,N,6,0,1,7,1,2,3,1,0.0,5,501,48-02102,1,1,25,2,2,2,2,2,N,1,0,6,3000.0,1,115,53.84615384615385
5,21,2,7,2,2,2,N,5,0,1,9,6,0,5,1,70000.0,5,501,48-02510,1,2,18,2,7,2,2,2,N,1,0,3,3800.0,2,83,61.53846153846154
6,55,2,5,2,2,2,N,4,0,1,7,1,2,4,1,497400.0,6,487,48-02516,1,2,40,2,5,2,2,2,N,1,1,3,40000.0,6,501,61.53846153846154
7,28,2,7,2,2,2,N,9,0,1,14,4,1,N,1,N,7,501,48-02510,1,2,38,2,7,2,2,2,N,1,0,4,50000.0,7,501,69.23076923076923
8,17,2,5,2,2,1,N,7,0,1,15,6,2,3,2,N,4,226,48-02516,1,1,25,2,5,2,2,2,N,1,0,4,12500.0,3,501,46.15384615384615
9,62,2,7,2,2,2,N,7,0,1,8,1,0,3,1,60000.0,9,243,48-02510,1,1,36,2,7,2,2,2,N,1,1,3,45000.0,6,417,61.53846153846154
10,65,2,7,2,2,2,N,9,0,1,10,6,0,3,1,13000.0,7,444,48-02510,1,2,46,2,7,2,2,2,N,1,0,N,80000.0,8,501,61.53846153846154
11,0,2,5,2,N,N,N,N,0,1,N,N,2,4,2,150000.0,N,238,48-02516,2,2,2,2,5,2,N,N,N,1,1,3,N,N,215,61.53846153846154
12,9,2,5,2,2,2,N,9,0,1,6,6,2,4,2,45000.0,7,116,48-02516,1,2,23,2,5,2,2,2,N,1,2,3,0.0,0,0,61.53846153846154
13,51,2,7,2,2,2,6,6,0,1,15,1,1,3,1,32000.0,4,501,48-02510,1,2,49,2,7,2,2,2,N,1,0,3,35000.0,5,501,61.53846153846154
14,56,2,2,2,2,2,N,7,0,1,12,1,0,2,1,14400.0,7,413,48-02102,1,1,49,2,2,2,2,2,N,1,0,3,21000.0,4,501,61.53846153846154
15,67,2,2,2,2,2,N,9,0,1,8,1,0,2,1,75000.0,9,501,48-02101,1,2,44,2,2,2,2,2,N,1,3,5,8000.0,2,501,61.53846153846154
16,39,2,6,2,2,2,N,7,0,1,N,4,0,N,2,183000.0,3,314,48-02515,1,2,59,2,6,2,2,1,N,1,0,N,13400.0,3,101,69.23076923076923
17,28,2,2,2,2,2,N,8,0,1,4,6,0,N,1,41500.0,5,287,48-02102,1,1,22,2,2,2,2,2,N,1,0,4,0.0,0,501,61.53846153846154
18,87,2,5,2,2,2,N,7,0,1,7,1,0,6,2,36000.0,9,393,48-02516,1,1,62,2,5,2,2,2,N,1,0,2,85000.0,8,501,61.53846153846154
19,70,2,2,2,2,2,N,5,1,1,4,4,0,5,1,28000.0,6,501,48-02101,1,1,28,2,2,2,2,2,N,1,0,3,50000.0,7,458,61.53846153846154
20,11,2,5,2,2,2,N,2,0,1,N,N,2,4,2,126000.0,N,491,48-02516,2,1,4,2,5,2,N,N,N,1,3,6,N,N,127,46.15384615384615
21,54,2,7,2,2,2,N,7,0,1,7,1,0,2,1,12000.0,6,501,48-02507,2,1,48,2,7,2,2,2,N,1,0,3,46000.0,6,421,69.23076923076923
22,46,2,2,2,2,2,N,10,0,1,15,1,2,4,1,N,7,270,48-02102,1,2,60,2,2,2,2,2,N,1,0,2,4000.0,2,473,53.84615384615385
23,19,1,6,2,2,2,N,3,1,1,3,6,0,6,1,12000.0,5,501,48-02515,1,1,33,2,6,2,2,2,N,1,2,8,73000.0,8,501,53.84615384615385
24,55,2,5,2,2,2,N,8,0,1,N,4,0,2,1,21000.0,7,71,48-02516,1,2,78,2,5,2,1,2,N,1,0,N,17000.0,3,140,53.84615384615385
25,36,2,7,2,2,2,N,6,1,1,7,1,3,5,1,22000.0,6,384,48-02507,1,1,70,2,7,2,2,2,4,1,0,2,41900.0,6,272,53.84615384615385
26,76,2,2,2,2,2,N,7,0,1,4,4,0,N,2,40000.0,6,501,48-02102,1,1,60,2,2,2,1,2,N,1,0,N,39000.0,6,295,69.23076923076923
27,57,2,7,2,2,2,N,5,0,1,3,4,0,6,1,N,9,501,48-02510,1,1,55,2,7,2,2,2,N,1,0,N,52000.0,7,397,61.53846153846154
28,45,2,2,2,2,2,N,11,0,1,N,1,0,2,1,134600.0,2,233,48-02101,1,1,69,2,2,2,2,2,N,1,0,2,90000.0,8,501,69.23076923076923
29,60,1,2,2,1,2,N,9,0,1,11,4,0,3,1,0.0,7,106,48-02101,1,1,71,1,2,2,2,2,4,1,0,N,37300.0,6,309,46.15384615384615
30,59,2,7,2,2,2,N,10,0,1,N,1,0,2,1,493500.0,3,501,48-02507,2,2,30,2,7,2,2,2,N,1,2,4,0.0,0,323,53.84615384615385
31,30,2,5,2,2,1,N,5,0,1,4,6,0,2,2,40000.0,0,501,48-02516,1,1,25,2,5,2,2,2,N,1,0,5,28800.0,5,240,53.84615384615385
32,64,2,6,2,1,2,N,6,0,1,N,4,0,3,1,135000.0,0,291,48-02515,1,2,75,2,6,2,2,2,N,1,0,4,31300.0,5,501,53.84615384615385
33,20,2,2,2,2,2,4,7,1,1,3,6,0,2,1,N,2,332,48-02102,1,1,21,2,2,2,2,2,N,1,0,2,31200.0,5,501,61.53846153846154
34,54,2,7,2,2,2,N,9,0,1,10,4,0,N,1,0.0,7,174,48-02507,2,2,67,2,7,2,2,2,N,1,0,4,59420.0,7,274,69.23076923076923
35,70,2,2,2,2,2,N,6,0,1,15,4,0,N,1,N,5,501,48-02101,1,1,39,2,2,2,2,2,N,1,0,N,14500.0,3,109,69.23076923076923
36,34,2,6,2,2,2,N,2,1,1,N,N,2,4,2,9200.0,N,206,48-02515,1,1,6,2,6,2,2,2,N,1,3,5,N,N,209,61.53846153846154
37,62,2,2,2,2,2,N,7,0,1,10,1,0,5,2,44200.0,9,260,48-02102,1,1,27,2,2,2,2,2,N,1,0,2,12000.0,3,305,61.53846153846154
38,38,2,7,2,2,2,N,9,0,1,1,1,2,4,1,36000.0,9,69,48-02510,1,1,33,2,7,2,2,2,N,1,2,4,120000.0,9,501,76.92307692307693
39,79,2,7,2,2,2,N,8,0,1,10,1,0,2,1,0.0,7,501,48-02507,1,2,43,2,7,2,2,2,N,1,1,4,55400.0,7,491,61.53846153846154
40,36,2,5,2,2,2,N,7,0,1,5,1,1,4,1,126000.0,4,196,48-02516,1,2,55,2,5,2,2,2,N,1,0,3,130000.0,9,501,53.84615384615385
41,29,2,7,2,2,2,N,5,0,1,7,4,0,2,2,30000.0,5,428,48-02507,1,1,41,2,7,2,2,2,3,1,0,N,101700.0,9,501,53.84615384615385
42,20,2,7,2,2,2,N,7,0,1,18,6,1,3,1,0.0,0,501,48-02507,2,1,19,2,7,2,2,2,N,1,0,5,0.0,0,375,69.23076923076923
43,42,2,2,2,2,2,N,10,0,1,7,1,0,2,1,60000.0,9,351,48-02101,1,1,36,2,2,2,2,2,N,1,0,2,118000.0,9,501,76.92307692307693
44,88,2,7,2,2,2,N,9,0,1,N,3,0,N,1,80000.0,9,242,48-02510,1,1,76,2,7,2,2,2,N,1,0,N,73600.0,8,501,69.23076923076923
45,19,2,2,2,2,2,N,10,0,1,4,6,0,3,1,5450.0,8,237,48-02102,1,1,30,2,2,2,2,2,N,1,0,3,87000.0,8,501,76.92307692307693
46,59,2,2,2,2,2,N,6,0,1,12,1,2,4,1,N,0,476,48-02101,1,2,37,2,2,2,2,2,N,1,2,5,35000.0,5,198,61.53846153846154
47,24,2,2,2,2,2,N,4,0,1,4,1,0,2,1,12000.0,9,375,48-02102,1,2,60,2,2,2,2,2,N,1,0,2,50000.0,7,501,69.23076923076923
48,4,2,2,2,N,N,N,1,1,1,N,N,2,7,1,12000.0,N,501,48-02101,8,1,3,2,2,2,N,N,N,1,4,6,N,N,178,61.53846153846154
49,41,2,5,2,2,2,N,9,0,1,9,6,0,2,1,40000.0,2,484,48-02516,1,2,25,2,5,2,2,2,N,1,0,N,65000.0,8,493,61.53846153846154
50,2,2,2,2,N,2,N,2,1,1,N,N,2,4,2,29700.0,N,480,48-02101,8,1,3,2,2,2,N,N,N,1,6,7,N,N,0,53.84615384615385
51,18,2,2,2,2,2,N,5,0,1,14,6,2,4,1,140000.0,2,501,48-02101,9,2,18,2,2,2,2,2,N,1,0,3,10000.0,2,501,76.92307692307693
52,40,2,2,2,2,2,N,7,0,1,14,4,0,N,2,41200.0,1,210,48-02102,1,2,50,2,2,2,2,2,N,1,0,2,47800.0,6,366,61.53846153846154
53,76,2,7,2,2,2,N,6,1,1,N,1,0,2,1,55000.0,3,501,48-02507,8,2,43,2,7,2,2,2,N,1,0,6,33300.0,5,501,69.23076923076923
54,60,2,7,2,2,2,N,4,1,1,N,1,4,2,2,65000.0,0,357,48-02510,1,2,31,2,7,2,2,2,N,1,3,5,100.0,1,107,53.84615384615385
55,16,2,2,2,2,2,N,4,0,1,3,6,3,5,2,N,2,501,48-02101,1,1,34,2,2,2,2,2,N,1,1,4,40000.0,6,374,53.84615384615385
56,62,2,2,2,1,2,N,5,0,1,13,4,0,3,1,0.0,5,73,48-02101,1,2,30,2,2,2,2,1,N,1,0,5,3000.0,1,295,46.15384615384615
57,65,2,6,2,2,2,N,8,0,1,9,1,0,2,1,74500.0,8,501,48-02515,1,2,58,2,6,2,2,2,N,1,0,3,50000.0,7,501,69.23076923076923
58,38,2,2,2,2,2,N,1,1,1,N,1,1,4,1,15000.0,0,363,48-02102,1,1,32,2,2,2,2,2,N,1,1,3,0.0,0,73,69.23076923076923
59,25,2,7,2,2,2,N,10,0,1,9,1,0,2,1,17500.0,9,156,48-02507,1,1,50,2,7,2,2,2,N,1,0,3,120000.0,9,501,69.23076923076923
60,61,1,2,2,2,2,N,7,0,1,15,1,0,2,2,0.0,7,145,48-02101,1,2,22,2,2,2,2,2,N,1,1,3,11700.0,3,145,53.84615384615385
61,20,2,7,2,2,2,N,4,1,1,N,6,1,5,1,0.0,0,501,48-02510,8,1,18,2,7,2,2,2,N,1,0,3,0.0,0,227,69.23076923076923
62,21,2,7,2,2,2,N,4,1,1,6,6,0,4,1,0.0,6,501,48-02510,1,1,16,2,7,2,2,2,N,1,2,4,130.0,1,136,61.53846153846154
63,70,2,2,2,2,2,N,4,0,1,3,4,0,2,2,76000.0,8,190,48-02101,1,1,53,2,2,2,2,2,N,1,0,N,52000.0,7,391,61.53846153846154
64,58,2,6,2,2,2,N,9,0,1,11,4,0,N,2,110000.0,7,300,48-02515,1,2,59,2,6,2,2,2,N,1,0,N,58000.0,7,438,76.92307692307693
65,33,2,2,2,2,2,N,3,1,1,3,2,0,4,1,173000.0,8,334,48-02102,1,1,63,2,2,2,2,2,N,1,0,3,0.0,0,270,61.53846153846154
66,20,2,2,2,2,2,N,7,0,1,14,6,0,4,1,0.0,2,340,48-02101,6,1,18,2,2,2,2,2,N,1,0,2,10000.0,2,152,69.23076923076923
67,36,2,6,2,2,2,N,5,1,1,4,1,3,8,2,N,6,391,48-02515,1,1,23,2,6,2,2,2,N,1,1,3,21000.0,4,102,53.84615384615385
68,55,2,2,2,1,1,N,1,1,1,N,1,2,4,1,28000.0,0,501,48-02102,1,2,48,2,2,2,2,2,N,1,3,7,0.0,0,97,46.15384615384615
69,4,2,2,2,N,N,N,N,0,1,N,N,1,5,1,N,N,501,48-02101,9,1,1,2,2,2,N,N,N,1,0,6,N,N,501,76.92307692307693
70,59,1,6,2,1,2,N,6,0,1,6,1,0,3,1,0.0,6,501,48-02515,1,1,73,1,6,1,2,2,4,1,0,3,35300.0,6,272,53.84615384615385
71,47,2,5,2,2,2,N,7,0,1,17,1,1,3,1,44300.0,9,203,48-02516,1,1,30,2,5,2,2,2,N,1,1,3,55000.0,7,469,69.23076923076923
72,64,2,6,2,1,1,5,7,0,1,N,1,0,3,2,0.0,4,179,48-02515,1,1,55,2,6,2,1,2,N,1,1,5,10800.0,3,162,38.46153846153847
73,53,2,7,2,2,2,N,5,0,1,11,1,0,6,1,60000.0,4,501,48-02507,1,1,66,2,7,2,2,2,N,1,0,2,79200.0,8,501,69.23076923076923
74,63,2,2,2,2,2,N,5,0,1,5,3,0,3,1,0.0,5,501,48-02102,1,2,54,2,2,2,2,2,N,1,0,N,25000.0,4,190,61.53846153846154
75,81,1,6,2,1,2,N,9,0,1,7,4,0,2,1,0.0,5,361,48-02515,1,1,63,2,6,2,2,2,N,1,0,N,124000.0,9,501,46.15384615384615
76,17,2,6,2,2,2,N,5,0,1,10,6,1,3,1,45400.0,3,335,48-02515,1,2,69,2,6,2,2,2,N,1,0,3,22300.0,4,374,61.53846153846154
77,49,2,7,2,2,2,N,7,0,1,7,4,0,N,1,22000.0,9,167,48-02507,1,1,37,2,7,2,2,2,N,1,0,2,60000.0,7,501,61.53846153846154
78,70,2,7,2,2,2,N,7,0,1,4,6,0,N,1,36000.0,5,501,48-02507,1,1,39,2,7,2,2,2,N,1,0,2,25000.0,4,501,69.23076923076923
79,55,2,7,2,2,2,N,7,0,1,7,1,1,3,2,32000.0,3,183,48-02507,1,1,44,2,7,2,2,2,N,1,1,4,51000.0,7,415,61.53846153846154
80,42,1,2,2,2,2,N,6,0,1,N,3,6,N,2,21000.0,7,138,48-02101,1,2,60,2,2,2,2,2,N,1,0,N,32000.0,5,243,53.84615384615385
81,36,2,2,2,2,2,N,5,0,1,15,3,0,3,1,0.0,2,501,48-02101,1,2,92,2,2,2,1,2,N,1,0,3,71000.0,8,501,69.23076923076923
82,81,2,5,2,1,2,N,10,0,1,N,4,0,2,1,200000.0,7,259,48-02516,1,2,76,1,5,2,2,2,N,1,0,N,86500.0,8,501,46.15384615384615
83,71,2,7,2,2,2,N,4,0,1,15,1,0,2,1,26800.0,4,232,48-02510,1,1,62,2,7,2,2,2,N,1,0,3,85000.0,8,501,61.53846153846154
84,76,2,5,2,1,2,N,5,1,1,N,3,0,2,1,37900.0,2,257,48-02516,1,2,41,2,5,2,2,2,N,1,2,3,0.0,0,0,46.15384615384615
85,22,2,6,2,2,2,N,5,0,1,N,6,0,2,2,26000.0,0,152,48-02515,1,1,65,2,6,2,2,2,N,1,0,N,11100.0,3,91,61.53846153846154
86,39,1,2,1,2,2,N,3,1,2,7,2,N,N,0,30000.0,3,N,48-02101,1,1,48,2,2,2,2,2,N,2,N,N,12300.0,3,N,69.23076923076923
87,52,2,5,2,2,2,N,7,0,1,5,1,0,2,2,N,6,337,48-02516,1,1,35,2,5,2,2,2,N,1,0,2,36000.0,6,421,76.92307692307693
88,19,2,6,2,2,2,N,7,1,1,4,6,0,N,1,65000.0,6,252,48-02515,1,1,36,2,6,2,2,2,N,1,0,N,75000.0,8,501,69.23076923076923
89,41,2,2,2,2,2,N,10,4,1,16,1,2,4,1,16000.0,8,163,48-02101,1,2,50,2,2,2,2,2,N,1,3,5,110000.0,9,501,53.84615384615385
90,34,2,2,2,2,2,N,5,1,1,9,1,2,4,1,N,8,501,48-02102,1,1,29,2,2,2,2,2,N,1,0,4,32000.0,5,328,61.53846153846154
91,38,2,2,2,2,2,N,9,0,1,6,6,0,2,1,44200.0,3,159,48-02102,1,1,41,2,2,2,2,1,N,1,0,3,16500.0,3,501,61.53846153846154
92,55,2,2,2,2,2,N,10,0,1,12,4,0,5,1,0.0,9,501,48-02102,1,1,66,1,2,2,2,2,N,1,0,N,85000.0,8,501,61.53846153846154
93,84,2,5,2,2,2,N,7,0,1,6,1,1,3,2,N,2,120,48-02516,1,2,48,2,5,2,2,2,N,1,0,2,44000.0,6,501,53.84615384615385
94,78,2,2,2,2,2,N,10,0,1,8,1,0,2,1,3600.0,9,501,48-02101,1,1,48,2,2,2,2,2,N,1,0,2,42110.0,6,501,76.92307692307693
95,38,2,6,2,2,2,N,6,0,1,N,1,3,6,1,10700.0,5,390,48-02515,1,2,66,2,6,2,2,2,N,1,0,2,7400.0,2,501,53.84615384615385
96,41,2,7,2,2,2,N,5,0,1,12,4,0,2,1,46500.0,5,501,48-02510,1,2,40,2,7,2,2,2,N,1,2,3,20000.0,4,152,53.84615384615385
97,36,2,2,2,2,2,N,8,1,1,6,1,2,5,1,30000.0,8,501,48-02101,1,2,36,2,2,2,2,2,N,1,1,3,34000.0,5,472,61.53846153846154
98,60,2,5,2,2,2,N,7,1,1,16,1,0,2,1,58000.0,8,501,48-02516,1,1,56,2,5,2,2,2,N,1,0,2,40000.0,6,446,69.23076923076923
99,18,2,7,2,2,2,N,3,1,1,N,6,1,3,1,15000.0,0,337,48-02507,8,1,15,2,7,2,2,2,N,1,4,5,0.0,0,84,61.53846153846154
100,18,2,6,2,2,2,N,9,0,1,7,6,1,3,2,0.0,4,0,48-02515,1,1,29,2,6,2,2,2,N,1,0,N,35000.0,5,265,53.84615384615385
101,58,1,5,2,2,2,N,4,0,1,5,1,0,2,2,120000.0,4,145,48-02516,1,1,70,2,5,2,2,2,N,1,0,2,79600.0,8,501,61.53846153846154
102,27,2,7,2,2,2,N,9,0,1,16,6,2,4,1,22000.0,8,324,48-02507,1,1,34,2,7,2,2,2,N,1,0,N,63040.0,7,482,53.84615384615385
103,43,2,6,2,2,2,N,7,0,1,9,1,0,2,2,44100.0,6,349,48-02515,1,2,28,2,6,2,2,2,N,1,0,2,20000.0,4,118,69.23076923076923
104,33,2,2,2,2,1,N,10,0,1,11,6,2,4,1,15000.0,1,501,48-02101,1,2,66,2,2,2,2,2,N,1,0,2,62800.0,7,501,53.84615384615385
105,65,2,7,2,2,2,N,4,0,1,15,4,0,3,1,20000.0,5,501,48-02510,1,2,73,1,7,2,2,2,N,1,0,3,17600.0,4,94,61.53846153846154
106,51,2,2,2,2,2,N,5,0,1,N,4,0,N,2,370600.0,5,212,48-02101,1,1,73,1,2,2,1,1,5,1,0,3,27200.0,5,248,38.46153846153847
107,56,2,7,2,2,2,N,4,1,1,N,6,0,5,1,N,0,94,48-02507,9,2,16,2,7,2,2,2,N,1,2,3,0.0,0,137,61.53846153846154
108,56,2,2,2,2,2,N,9,0,1,4,1,0,2,2,16000.0,8,266,48-02101,1,1,43,2,2,2,2,2,N,1,3,5,483000.0,9,501,53.84615384615385
109,44,2,7,2,2,2,N,1,1,1,3,1,4,6,1,41500.0,8,501,48-02507,1,1,50,2,7,2,2,2,N,1,0,3,38000.0,6,224,53.84615384615385
110,65,2,7,2,2,2,N,10,0,1,4,1,0,2,1,20000.0,9,501,48-02507,2,1,37,2,7,2,2,2,N,1,2,4,83000.0,8,323,53.84615384615385
