,feature,divergence
14,PINCP,2.7501119251119253
1,AGEP,2.0370583475681023
15,PINCP_DECILE,1.9777011346054667
22,PWGTP,1.9401349454331385
23,WGTP,1.7061964647675505
11,INDP,1.5775129003799662
12,INDP_CAT,1.348596220172605
2,SEX,1.1187777230162643
13,EDU,0.4451697617707748
3,MSP,0.3229676376103388
7,NPF,0.3219689401507584
16,POVPIP,0.17235739083413235
18,DREM,0.11299023181221753
6,NOC,0.10957806182727071
0,PUMA,0.08952742619913462
19,DPHY,0.08246430580842637
9,OWN_RENT,0.05069450827971757
10,DENSITY,0.03340125125974108
8,HOUSING_TYPE,0.022573966472984708
5,RAC1P,0.01572220565179965
4,HISP,0.009352908965676407
17,DVET,0.008019485244318357
21,DEAR,0.005852555622620135
20,DEYE,0.005354259651792976
