,AGEP_x,HISP,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_DECILE_x,POVPIP_x,PUMA,RAC1P,SEX,AGEP_y,NOC_y,NPF_y,PINCP_DECILE_y,POVPIP_y,percent_match
0,53,0,5,0,3,1,5,369,25-02800,1,2,44,2,3,1,29,20.0
1,76,0,5,1,3,2,2,83,25-01000,1,2,59,0,N,7,501,0.0
2,83,4,2,0,2,1,6,405,25-02800,1,2,24,0,4,2,501,20.0
3,14,0,4,2,4,1,N,501,25-00503,9,1,50,0,N,6,464,0.0
4,1,0,N,1,4,2,N,200,25-02800,9,1,6,3,5,N,164,20.0
5,5,4,N,2,4,1,N,501,25-00703,6,1,8,3,4,N,204,40.0
6,8,1,6,2,4,1,N,501,25-00703,1,1,30,0,N,2,68,0.0
7,29,4,1,0,2,2,8,392,25-02800,1,1,44,0,2,8,501,60.0
8,33,4,1,1,3,2,0,501,25-01000,1,1,30,5,7,5,155,0.0
9,32,2,1,1,4,1,4,501,25-00703,1,1,49,2,4,9,501,40.0
10,85,4,4,1,4,1,7,501,25-02800,1,1,36,0,N,6,463,0.0
11,72,2,6,0,2,2,5,302,25-00503,1,1,15,0,4,0,158,20.0
12,81,0,3,0,2,1,3,15,25-00703,2,2,52,0,4,6,478,20.0
13,44,4,1,3,4,2,6,501,25-01300,1,1,39,2,5,8,369,0.0
14,34,0,6,N,N,1,2,232,25-00503,8,1,49,0,N,6,369,20.0
15,34,4,1,0,N,2,7,47,25-01300,1,2,36,2,5,2,369,0.0
16,12,4,6,2,6,1,N,501,25-00703,9,1,20,2,7,1,366,20.0
17,70,3,1,0,2,1,1,501,25-01300,1,2,48,0,3,6,501,40.0
18,63,0,4,N,N,2,3,501,25-02800,2,2,65,0,N,2,65,20.0
19,79,1,1,N,N,1,3,501,25-00503,1,2,35,0,2,7,501,20.0
20,22,0,5,1,3,1,2,262,25-00503,9,1,60,0,N,9,501,0.0
21,2,0,1,2,4,1,N,501,25-01300,9,2,53,0,3,7,501,20.0
22,61,0,1,0,N,1,7,501,25-01000,8,1,47,2,4,7,276,20.0
23,16,0,6,2,4,1,1,254,25-01000,9,2,38,0,4,5,501,20.0
24,33,0,1,1,4,1,7,501,25-02800,2,1,57,0,2,6,501,20.0
25,16,0,6,1,4,0,0,N,25-02800,2,2,63,N,N,2,55,0.0
26,35,4,6,0,3,0,5,183,25-00703,1,2,19,N,N,1,N,0.0
27,26,0,6,0,N,0,3,N,25-01300,6,2,27,N,N,2,69,20.0
28,10,4,N,2,4,2,N,501,25-00703,1,1,0,3,4,N,15,40.0
29,32,0,6,1,3,2,7,501,25-01000,9,1,17,1,2,1,344,20.0
30,20,0,2,0,N,1,2,501,25-00503,6,1,48,0,N,8,501,60.0
31,50,4,4,2,3,1,5,501,25-02800,1,2,55,0,N,8,501,20.0
32,81,1,1,0,2,2,7,501,25-00703,1,2,37,3,5,4,176,0.0
33,49,0,6,1,3,2,8,501,25-01300,8,1,22,0,2,3,260,0.0
34,81,4,4,0,N,2,6,150,25-02800,1,2,48,0,3,4,324,20.0
35,7,4,N,1,2,1,5,180,25-00503,9,1,7,2,4,N,195,20.0
36,70,3,1,0,N,1,2,501,25-00703,1,1,43,2,4,9,501,20.0
37,50,4,1,2,6,2,5,306,25-00703,1,2,31,0,2,4,412,0.0
38,14,4,N,3,2,2,N,501,25-01000,1,2,8,5,7,N,155,20.0
39,51,4,1,2,4,2,4,36,25-01000,1,2,32,5,7,2,155,0.0
40,43,2,1,2,3,1,9,501,25-01300,1,2,45,3,5,1,420,0.0
41,80,0,2,0,2,2,8,501,25-01300,1,2,25,0,N,1,37,20.0
42,34,2,1,1,4,2,7,56,25-01000,1,2,58,0,2,2,62,0.0
43,6,4,N,2,4,1,N,121,25-01300,1,2,12,0,2,N,222,20.0
44,82,0,2,0,2,1,3,113,25-02800,6,2,37,0,2,0,0,40.0
45,81,0,3,0,2,2,6,408,25-02800,2,2,64,3,6,0,240,0.0
46,5,4,N,4,6,1,N,254,25-01000,1,2,14,1,6,N,501,40.0
47,70,3,1,0,2,1,7,501,25-01000,1,2,37,2,4,9,501,20.0
48,35,1,6,1,2,2,8,501,25-00703,1,1,17,3,5,0,176,0.0
49,68,4,6,0,2,2,8,501,25-01300,1,1,24,0,N,8,501,60.0
50,85,0,3,0,3,1,8,81,25-01300,6,2,81,0,3,2,501,40.0
51,14,4,N,3,5,2,N,16,25-00503,9,2,6,2,4,N,93,20.0
52,52,4,4,0,2,1,8,501,25-01300,1,2,62,0,2,7,501,60.0
53,6,0,N,4,6,2,N,242,25-00703,2,1,10,2,3,N,163,20.0
54,48,0,1,1,4,2,6,71,25-02800,8,2,46,0,2,4,376,0.0
55,9,0,N,2,4,2,N,29,25-01000,2,1,0,1,3,N,226,20.0
56,55,2,1,0,N,2,6,178,25-00503,1,1,44,2,4,9,501,0.0
57,50,0,1,2,4,1,8,501,25-01000,2,2,34,2,4,7,470,40.0
