,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,70,2,N,6,1,3,1,7,3,1,61,1,N,1,1,40.0
1,16,2,N,4,1,6,2,0,5,1,16,2,N,1,1,80.0
2,82,2,N,5,1,2,1,3,3,1,41,2,N,1,0,60.0
3,41,2,N,11,1,1,2,9,8,2,33,2,N,1,8,60.0
4,59,2,N,3,1,6,2,2,5,1,15,2,N,1,0,60.0
5,24,2,N,6,2,6,0,0,6,1,52,1,N,2,2,40.0
6,74,2,N,8,1,3,1,7,8,2,82,2,N,1,3,60.0
7,45,2,4,1,1,1,1,0,3,1,33,2,N,1,7,40.0
8,23,2,N,9,2,2,0,2,6,2,85,2,N,2,0,60.0
9,89,2,N,3,2,4,0,2,8,2,62,2,N,2,0,60.0
10,19,2,N,5,1,6,2,5,5,1,59,1,N,1,3,40.0
11,52,2,N,3,1,2,2,0,8,2,83,2,N,1,2,60.0
12,79,2,N,5,1,3,1,3,6,1,84,2,N,1,9,60.0
13,70,2,N,4,1,4,1,2,9,1,46,2,N,1,7,60.0
14,51,2,N,5,1,2,1,5,8,1,32,2,N,1,2,60.0
15,79,2,N,1,1,2,1,2,8,1,61,2,N,1,6,60.0
16,85,2,N,3,2,3,0,2,2,2,78,2,N,2,0,60.0
17,60,2,N,8,1,4,1,7,8,1,38,2,N,1,6,60.0
18,22,2,N,8,1,6,2,5,5,2,40,2,N,1,0,60.0
19,92,2,N,7,3,2,0,0,8,2,26,2,N,2,5,40.0
20,41,2,N,8,1,6,1,6,8,2,21,2,N,1,3,60.0
21,56,2,N,1,1,4,1,0,6,2,49,2,N,1,2,60.0
22,33,2,N,1,1,2,2,3,8,1,44,2,N,1,4,60.0
23,31,2,N,10,1,5,2,6,8,2,60,2,N,1,2,60.0
24,63,2,N,8,1,1,1,8,5,1,44,1,N,1,1,40.0
25,59,2,N,8,1,5,2,3,8,2,47,2,N,1,4,60.0
26,9,1,N,3,1,N,1,N,7,2,13,2,N,1,N,60.0
27,25,2,N,6,1,6,2,3,6,2,79,2,N,1,5,60.0
28,15,2,N,3,1,6,1,0,5,1,16,2,N,1,0,80.0
29,65,2,N,4,2,5,0,4,2,2,70,2,N,2,0,60.0
30,77,2,N,8,3,4,0,2,1,2,36,2,N,2,0,40.0
31,49,2,N,9,1,5,2,6,8,1,49,1,N,1,7,60.0
32,55,2,N,1,1,2,2,2,6,1,57,2,N,1,1,60.0
33,87,2,N,9,1,3,2,7,2,1,65,2,N,1,4,60.0
34,47,2,N,8,1,2,1,3,9,2,40,2,N,1,0,60.0
35,86,2,N,12,1,3,1,9,6,1,71,2,N,1,9,80.0
36,59,2,N,9,2,5,0,1,1,2,75,2,N,2,5,60.0
37,25,2,N,5,1,4,2,4,6,1,79,2,N,1,3,60.0
38,67,2,N,11,1,3,2,9,1,1,76,2,N,1,3,60.0
39,41,2,N,7,3,2,0,2,6,1,50,2,N,2,0,40.0
40,37,2,N,3,1,2,2,2,1,1,60,2,N,1,6,60.0
41,89,1,N,6,1,6,1,4,7,1,25,2,N,1,7,40.0
42,27,2,N,10,1,6,2,7,3,2,66,2,N,1,2,60.0
43,60,2,N,12,1,1,1,7,9,2,48,2,N,1,9,60.0
44,64,2,N,9,1,2,1,3,8,1,35,2,N,1,7,60.0
45,81,2,N,8,1,4,1,3,8,2,60,2,N,1,7,60.0
46,2,2,N,N,1,N,1,N,5,2,1,2,N,1,N,80.0
47,49,2,N,4,1,5,1,1,3,1,71,2,N,1,3,60.0
48,39,2,N,6,2,6,0,0,3,2,59,2,N,3,3,40.0
49,54,2,N,6,1,1,1,3,9,2,38,2,N,1,4,60.0
50,72,2,N,1,1,3,2,3,1,2,76,2,N,1,2,60.0
51,58,2,N,1,1,5,1,2,8,1,53,2,N,1,7,60.0
52,31,2,N,8,3,6,0,2,6,1,21,2,N,3,1,60.0
53,23,2,N,9,3,2,0,0,2,1,72,2,N,2,4,40.0
54,38,2,N,9,1,2,2,6,9,2,44,2,N,1,7,60.0
55,32,2,N,9,1,4,2,7,3,1,84,1,N,1,3,40.0
56,14,2,N,4,1,N,2,N,8,1,13,2,N,1,N,80.0
57,39,2,N,7,1,5,2,0,8,1,31,2,N,1,3,60.0
58,74,2,N,7,1,1,1,4,5,1,47,2,N,1,4,80.0
59,69,2,N,12,1,1,2,8,9,2,48,2,N,1,0,60.0
60,25,2,N,8,1,1,2,7,9,1,24,2,N,1,9,60.0
61,22,2,N,8,1,2,2,3,6,1,59,2,N,1,3,80.0
62,39,2,N,10,1,2,1,9,9,2,34,2,N,1,0,60.0
63,57,2,N,4,1,5,2,N,8,1,42,2,N,1,4,60.0
64,68,2,N,1,1,2,2,1,1,2,58,2,N,1,0,60.0
65,54,2,N,6,1,5,1,3,2,2,59,2,N,1,3,80.0
66,82,2,N,3,1,3,2,3,8,1,68,2,N,1,2,60.0
67,86,2,N,3,2,3,0,2,1,1,85,2,N,2,3,60.0
68,43,2,N,8,1,2,2,4,1,2,51,2,N,1,9,60.0
69,54,2,N,9,2,2,0,0,2,2,55,2,N,2,2,60.0
70,62,2,N,8,1,4,1,5,6,1,44,2,N,1,6,60.0
71,93,2,N,5,1,3,1,5,5,2,65,2,N,1,9,60.0
72,50,2,N,8,1,5,2,4,1,2,76,2,N,1,2,60.0
73,67,2,N,5,1,3,2,4,3,1,47,2,N,1,1,60.0
74,43,2,N,12,1,2,2,7,6,2,29,2,N,1,0,60.0
75,90,2,N,3,1,3,2,2,5,2,54,1,N,1,0,40.0
76,58,2,N,1,1,4,2,2,1,1,81,2,N,1,2,80.0
77,9,2,N,3,1,N,2,N,5,2,6,2,N,1,N,80.0
78,23,2,N,10,3,6,0,0,6,1,37,2,N,3,8,60.0
79,27,2,N,9,3,6,0,6,9,1,56,2,N,3,1,60.0
80,92,2,N,7,1,3,1,5,5,2,73,2,N,1,4,60.0
81,54,2,N,4,2,5,0,0,1,1,56,1,N,3,1,20.0
82,28,2,N,9,1,6,1,7,5,2,35,2,N,1,8,60.0
83,19,2,N,7,1,6,2,5,5,1,34,2,N,1,5,80.0
84,75,2,N,3,2,2,0,2,2,1,60,2,N,2,0,60.0
85,10,2,N,3,2,N,0,N,6,1,12,2,N,2,N,80.0
86,64,2,N,6,1,2,2,6,8,1,59,2,N,1,2,60.0
