,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,23,2,N,10,1,6,1,3,8,1,39,2,N,1,9,60.0
1,63,2,N,3,1,1,1,8,9,1,58,2,N,1,4,60.0
2,40,2,N,7,1,2,1,3,2,2,22,2,N,1,1,60.0
3,85,2,N,9,1,4,1,9,6,1,41,2,N,1,8,60.0
4,45,2,N,3,1,4,1,4,2,2,47,2,N,1,2,60.0
5,40,1,N,7,1,2,1,6,8,1,20,2,N,1,3,40.0
6,0,2,N,2,1,N,2,N,8,2,6,2,N,1,N,80.0
7,29,2,N,7,1,4,2,4,8,2,40,2,N,1,4,80.0
8,53,2,5,1,1,1,1,9,9,1,88,2,N,1,3,40.0
9,42,2,N,3,1,1,1,7,6,1,70,2,N,1,3,60.0
10,39,2,N,3,1,4,1,0,6,2,77,2,N,1,3,60.0
11,11,2,N,2,1,N,2,N,8,1,3,2,N,1,N,80.0
12,13,2,N,1,1,N,2,N,8,2,5,2,N,1,N,80.0
13,70,2,N,4,1,1,2,4,9,2,31,2,N,1,5,60.0
14,71,2,N,8,1,4,1,5,2,1,46,2,N,1,4,60.0
15,21,1,N,6,2,4,0,3,5,1,33,2,N,2,0,40.0
16,57,2,N,9,1,4,1,6,9,1,72,2,N,1,9,60.0
17,26,2,N,5,1,2,1,7,2,2,42,2,N,1,0,60.0
18,32,2,N,6,1,1,1,8,2,1,45,2,N,1,5,60.0
19,37,2,N,9,1,6,2,7,8,1,27,2,N,1,1,60.0
20,18,2,N,8,3,6,0,0,2,1,23,2,N,2,2,40.0
21,49,2,N,4,1,2,1,3,8,1,30,2,N,1,5,60.0
22,3,2,5,3,1,N,2,N,3,1,14,2,N,1,N,60.0
23,39,2,N,7,1,4,2,0,9,2,30,2,N,1,2,60.0
24,75,2,N,10,1,4,2,9,2,1,42,2,N,1,7,60.0
25,17,2,N,9,1,6,2,8,6,2,24,2,N,1,8,80.0
26,16,2,N,8,1,6,2,8,2,1,46,2,N,1,6,60.0
27,28,2,N,6,2,6,0,2,6,2,35,2,N,2,3,60.0
28,49,2,N,11,1,1,1,8,8,1,38,2,N,1,9,60.0
29,34,2,N,3,1,6,1,7,2,1,20,2,N,1,0,60.0
30,24,2,N,6,1,4,1,5,6,2,56,2,N,1,8,60.0
31,16,2,N,3,1,6,1,2,2,2,15,2,N,1,0,60.0
32,70,2,N,5,1,2,1,4,6,2,35,2,N,1,0,60.0
33,30,2,N,5,2,6,0,3,2,2,60,2,N,2,0,60.0
34,82,2,N,12,1,2,1,3,1,2,57,2,N,1,9,60.0
35,25,2,N,12,1,6,1,9,1,1,51,2,N,1,8,60.0
36,48,2,N,8,1,1,2,2,3,2,25,2,N,1,0,60.0
37,61,2,N,7,1,3,2,4,1,1,66,2,N,1,6,60.0
38,62,2,N,10,1,3,1,8,6,2,63,2,N,1,8,80.0
39,18,2,N,10,1,6,2,3,2,2,30,2,2,1,3,60.0
