,feature,divergence
22,PWGTP,11.171480075720819
23,WGTP,9.927321877540217
1,AGEP,3.9038371912381553
14,PINCP,3.181176151025397
11,INDP,2.4511646309203425
16,POVPIP,0.9164311819449152
15,PINCP_DECILE,0.8577784757118928
7,NPF,0.6266416510318952
13,EDU,0.5853329212747328
3,MSP,0.2774718726163234
6,NOC,0.20169513780439768
12,INDP_CAT,0.17947508908851942
5,RAC1P,0.1404761593440839
10,DENSITY,0.10535543546589328
9,OWN_RENT,0.041017050535321564
4,HISP,0.03543440352967209
0,PUMA,0.031536787844906544
19,DPHY,0.03092556974788073
20,DEYE,0.023929766310592685
17,DVET,0.020982361573202903
8,HOUSING_TYPE,0.00946533795915587
18,DREM,0.005505988517008169
2,SEX,0.00384880142533206
21,DEAR,0.0013640383930516725
