,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,23,2,8,2,2,2,N,5,0,1,7480,10,6,0,2,1,1300.0,1,2,26-02702,118,2,1,89,74,2,8,2,1,2,N,1,7690,0,N,25000.0,4,206,132,183,43.75
1,71,2,12,2,1,2,N,3,0,1,N,N,6,0,4,1,26000.0,4,319,06-07502,115,1,1,114,15,2,12,2,2,2,N,1,N,3,5,0.0,0,412,131,188,43.75
2,20,1,12,2,2,2,N,7,0,3,8590,14,6,N,N,0,0.0,0,0,06-07502,4,6,1,0,19,2,12,2,2,2,N,3,8590,N,N,1000.0,1,N,86,0,62.5
3,8,2,7,2,2,2,N,2,1,1,N,N,N,1,4,2,N,N,123,08-00803,174,1,1,78,8,2,7,2,2,1,N,1,N,5,7,N,N,186,405,718,62.5
4,87,2,11,2,1,2,N,3,0,1,N,N,4,0,2,2,31200.0,6,201,17-03529,184,2,1,220,71,2,11,1,1,2,N,1,N,0,N,14400.0,3,118,73,73,50.0
5,58,2,0,2,2,2,N,9,0,1,7072,9,4,0,2,1,80000.0,8,501,38-00100,787,1,1,807,54,2,0,2,2,2,N,1,6870,0,N,60000.0,7,458,49,48,50.0
6,25,1,7,2,2,2,5,8,0,1,8680,14,2,0,3,1,45000.0,6,429,13-04600,132,2,1,130,25,2,7,2,2,1,N,1,8680,0,4,0.0,0,431,85,44,43.75
7,82,2,8,2,1,2,N,10,0,1,N,N,1,0,2,1,65000.0,7,501,24-01004,73,2,1,73,65,2,8,2,1,2,N,1,N,0,2,70000.0,7,501,80,79,75.0
8,58,2,0,1,2,2,N,3,0,3,N,N,6,N,N,0,21600.0,4,157,40-00200,50,1,1,0,58,2,0,2,2,1,N,3,N,N,N,21600.0,4,164,13,0,75.0
9,59,1,11,2,1,2,N,9,0,3,N,N,6,N,N,0,0.0,0,0,17-03529,8,2,1,0,61,1,11,2,1,1,N,2,N,N,N,0.0,0,N,68,0,68.75
10,37,2,0,2,2,2,N,10,0,1,9170,15,6,0,N,1,7000.0,1,52,38-00100,361,1,1,127,37,2,0,2,2,1,N,1,9170,0,N,7000.0,1,52,198,198,81.25
11,52,2,7,2,2,2,N,4,0,1,8780,15,6,0,N,2,9100.0,2,56,13-04600,96,2,1,97,52,2,7,2,2,1,N,1,8780,0,6,9100.0,2,124,203,210,68.75
12,65,2,12,2,1,2,N,5,0,1,7690,10,3,0,N,2,15600.0,3,133,06-07502,115,6,1,115,47,2,12,2,2,2,N,1,7690,1,3,30000.0,5,180,100,100,43.75
13,73,1,12,1,2,2,N,8,0,1,N,N,6,0,N,2,13710.0,3,114,06-07502,88,1,1,88,73,1,12,1,2,1,N,1,N,0,N,13710.0,3,113,88,88,87.5
14,47,2,10,2,2,2,N,4,0,2,N,N,6,N,N,0,5000.0,2,N,51-51255,47,2,1,0,21,2,10,2,2,2,N,3,N,N,N,0.0,0,0,3,0,62.5
