,AGEP_x,DEAR_x,DENSITY_x,DEYE_x,DPHY_x,DREM_x,DVET_x,EDU,HISP,HOUSING_TYPE_x,INDP_x,INDP_CAT,MSP,NOC_x,NPF_x,OWN_RENT,PINCP_x,PINCP_DECILE_x,POVPIP_x,PUMA,PWGTP_x,RAC1P,SEX,WGTP_x,AGEP_y,DEAR_y,DENSITY_y,DEYE_y,DPHY_y,DREM_y,DVET_y,HOUSING_TYPE_y,INDP_y,NOC_y,NPF_y,PINCP_y,PINCP_DECILE_y,POVPIP_y,PWGTP_y,WGTP_y,percent_match
0,33,2,7,1,2,2,N,5,0,1,8270,12,6,0,2,2,17000.0,4,133,01-01301,135,2,2,136,29,1,7,1,1,1,N,1,8270,0,4,5300.0,2,25,421,125,37.5
1,5,2,7,2,2,2,N,1,0,1,N,N,N,2,4,2,N,N,501,06-08507,172,6,2,78,3,2,7,2,N,N,N,1,N,2,4,N,N,391,228,217,62.5
2,20,2,7,2,2,2,N,7,0,1,N,N,6,0,3,1,1980.0,1,169,06-08507,309,1,2,162,59,2,7,2,1,2,N,1,N,0,3,23000.0,4,322,79,54,56.25
3,71,2,0,1,1,2,N,7,0,1,N,N,1,0,3,1,20960.0,4,230,40-00200,39,9,2,33,73,2,0,2,2,2,N,1,N,0,2,25700.0,5,404,124,72,43.75
4,59,2,9,2,2,2,N,5,0,2,N,N,6,N,N,0,9500.0,2,N,32-00405,35,2,2,0,24,2,9,2,2,2,N,2,N,N,N,0.0,0,N,87,0,75.0
5,30,2,10,2,2,2,N,7,0,1,7870,11,1,0,2,2,70000.0,7,501,51-51255,71,1,2,63,31,2,10,2,2,2,N,1,7870,0,2,52000.0,6,501,65,81,68.75
6,46,2,8,2,2,2,N,9,0,1,8191,12,4,0,6,1,39050.0,6,194,29-01901,329,2,2,320,48,2,8,2,2,2,N,1,8090,0,4,49500.0,7,363,147,58,50.0
7,69,2,11,1,1,2,N,6,0,1,N,N,6,0,N,2,20500.0,4,168,17-03529,228,2,2,227,68,2,11,2,1,2,N,1,N,0,N,20500.0,4,168,83,83,75.0
8,33,2,8,2,2,2,N,9,0,1,8370,13,6,0,N,2,50000.0,7,378,26-02702,81,6,2,86,36,2,8,2,2,2,N,1,8470,0,N,23900.0,4,181,105,105,56.25
9,94,1,11,1,1,2,N,4,0,2,N,N,6,N,N,0,7200.0,1,N,17-03529,121,1,2,0,94,1,11,1,1,1,N,2,N,N,N,12000.0,2,N,93,0,75.0
10,94,1,10,2,1,2,N,4,0,1,N,N,3,0,N,1,13200.0,3,111,51-01301,120,6,2,142,94,1,10,2,1,1,N,1,N,0,N,14000.0,3,115,114,115,68.75
11,30,1,7,1,1,2,N,1,0,1,N,N,6,0,3,1,8500.0,2,501,19-01700,72,1,2,72,34,2,7,1,1,1,N,1,N,0,3,8500.0,2,501,78,101,68.75
12,83,1,10,1,1,2,N,3,0,1,N,N,3,0,N,2,11200.0,3,91,17-03531,70,2,2,70,77,2,10,2,1,2,N,1,N,0,N,11700.0,2,96,188,188,50.0
13,65,2,12,1,2,2,N,3,0,1,3990,4,1,0,2,2,8000.0,2,68,06-07502,142,6,2,147,65,2,12,1,1,1,N,1,3990,0,2,0.0,0,68,83,76,62.5
14,47,2,7,2,1,2,N,4,0,1,9920,18,6,0,5,1,9100.0,2,134,01-01301,326,2,2,177,47,2,7,2,1,1,N,1,9920,0,N,0.0,0,0,378,378,56.25
15,91,2,0,2,1,2,N,9,0,2,N,N,3,N,N,0,0.0,0,N,38-00100,4,1,2,0,90,2,0,2,1,1,N,2,N,N,N,9000.0,2,N,38,0,68.75
16,55,2,0,2,1,2,N,5,0,1,N,N,6,0,N,2,8900.0,3,67,40-00200,29,1,2,29,28,2,0,2,2,2,N,1,N,0,4,0.0,0,34,161,190,50.0
17,61,2,8,2,2,2,N,8,0,1,7860,11,6,0,2,2,36600.0,6,433,29-01901,275,2,2,234,66,2,8,2,2,2,N,1,7860,0,2,22000.0,4,145,124,124,62.5
18,81,2,11,1,1,2,N,5,0,1,7860,11,6,0,3,2,3200.0,0,16,17-03529,104,2,2,92,19,2,11,2,2,2,N,1,7870,0,2,1400.0,1,108,51,39,37.5
