,feature,divergence
22,PWGTP,13.971685082872929
23,WGTP,12.79710243675933
1,AGEP,1.6901709401709404
14,PINCP,0.8089462398925316
11,INDP,0.7016731734523145
15,PINCP_DECILE,0.22318775995246581
12,INDP_CAT,0.22072954394264166
16,POVPIP,0.16734438936332063
7,NPF,0.14163479674069437
3,MSP,0.13522366048126283
6,NOC,0.12016001406360952
13,EDU,0.1104662217173615
4,HISP,0.017114659938968116
10,DENSITY,0.014727011494252873
5,RAC1P,0.0143937415058697
2,SEX,0.013930513658445443
0,PUMA,0.013476400221101303
8,HOUSING_TYPE,0.012785971700155066
17,DVET,0.011110082637828277
18,DREM,0.008651369644211954
9,OWN_RENT,0.00667548736738377
19,DPHY,0.00560136126379681
21,DEAR,0.003253024323425391
20,DEYE,0.0026607588579280576
