,feature,divergence
23,WGTP,13.679534883720924
22,PWGTP,12.901069896780882
1,AGEP,12.361011270179715
14,PINCP,5.245370370370371
15,PINCP_DECILE,4.821889400921659
13,EDU,2.3945726255236663
7,NPF,2.351669720653678
16,POVPIP,2.3165844821516988
3,MSP,1.9209044180252908
11,INDP,1.6362163290529665
9,OWN_RENT,1.4818755477651184
12,INDP_CAT,1.4499676543960054
6,NOC,1.1410639763380739
2,SEX,0.8812222769837358
19,DPHY,0.7284266410770088
8,HOUSING_TYPE,0.6188792795067651
0,PUMA,0.2796805678793257
21,DEAR,0.1699208927701899
10,DENSITY,0.1346262120738192
18,DREM,0.11299023181221753
5,RAC1P,0.11191653221586251
20,DEYE,0.10406203705397149
4,HISP,0.05828644368031677
17,DVET,0.015215659200496733
