,feature,divergence
22,PWGTP,16.936082928981033
23,WGTP,16.132444084357033
14,PINCP,0.9003013997838591
1,AGEP,0.34001016776817505
11,INDP,0.24107151247049988
16,POVPIP,0.09361271307104234
13,EDU,0.07980037370638472
7,NPF,0.04930672689672815
0,PUMA,0.047376685049019596
12,INDP_CAT,0.045534042874886674
15,PINCP_DECILE,0.031531918186999214
3,MSP,0.015962441314553998
6,NOC,0.014720185997635422
10,DENSITY,0.013248935938011575
17,DVET,0.012526772736583893
5,RAC1P,0.007235654945867976
4,HISP,0.005444741396945148
18,DREM,0.004694659645446776
2,SEX,0.004569392646410875
20,DEYE,0.002370789039865491
9,OWN_RENT,0.0015893771638234334
21,DEAR,0.001063376115994663
19,DPHY,0.0008453606784891154
8,HOUSING_TYPE,0.0005494449794718418
