,feature,divergence
13,PINCP,1.7676349892708734
1,AGEP,1.3283208020050128
14,PINCP_DECILE,0.7004203961570994
15,POVPIP,0.2370745235765615
11,INDP_CAT,0.18582953614682982
12,EDU,0.1452633515402866
7,NPF,0.12587783849821468
3,MSP,0.11652365161474029
6,NOC,0.08544166657600516
10,DENSITY,0.0806541488574529
2,SEX,0.0517344418742387
9,OWN_RENT,0.04317072543712429
4,HISP,0.025394173504151595
17,DREM,0.021698443607943506
8,HOUSING_TYPE,0.01905723664470826
18,DPHY,0.01845299770591332
5,RAC1P,0.018172111543826926
19,DEYE,0.01585274777318348
16,DVET,0.012138804502461756
0,PUMA,0.010780348591888367
20,DEAR,0.003129984051036677
