,feature,divergence
22,PWGTP,15.598604976603836
23,WGTP,15.00373630584735
1,AGEP,4.459734443381062
14,PINCP,3.661823985292753
11,INDP,2.3582316610887895
16,POVPIP,0.9297465469515965
13,EDU,0.44097909503327276
15,PINCP_DECILE,0.23021539167401067
0,PUMA,0.13984023238925225
7,NPF,0.12376743604638338
12,INDP_CAT,0.08031788599543498
5,RAC1P,0.07846299144513166
6,NOC,0.053628553146956776
3,MSP,0.051561791869618206
10,DENSITY,0.036030093150355935
2,SEX,0.027782156581712236
17,DVET,0.026885083264905227
20,DEYE,0.017134666659757644
4,HISP,0.015348995331225006
19,DPHY,0.012594789366145054
18,DREM,0.008117552925680178
8,HOUSING_TYPE,0.007300048079701636
9,OWN_RENT,0.0037239519221052356
21,DEAR,0.0017675035441532885
