,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,0,2,N,N,1,N,2,N,8,2,2,2,N,1,N,80.0
1,21,2,N,11,1,6,1,2,6,1,30,2,N,1,0,60.0
2,33,2,N,5,1,2,2,5,2,1,49,2,N,1,5,80.0
3,36,2,N,1,1,5,2,2,1,2,55,2,N,1,6,60.0
4,41,2,N,6,1,6,1,6,6,1,50,2,N,1,2,60.0
5,38,2,N,7,1,1,2,7,6,1,67,2,N,1,3,60.0
6,53,2,N,9,1,4,2,7,2,1,56,2,N,1,8,60.0
7,69,2,N,5,1,1,2,8,9,2,61,2,N,1,0,60.0
8,36,2,N,8,1,5,1,5,2,2,36,2,N,1,5,100.0
9,4,2,N,1,1,N,2,N,2,1,4,2,N,1,N,100.0
10,67,2,N,11,1,3,1,9,1,1,76,2,N,1,5,60.0
11,57,2,N,10,1,4,2,3,2,1,42,2,N,1,7,60.0
12,60,2,N,4,1,1,2,5,2,2,53,2,N,1,3,60.0
13,29,2,N,9,2,6,0,0,1,2,60,2,N,2,3,60.0
14,72,2,N,6,1,4,1,5,6,2,56,2,N,1,8,60.0
15,80,2,N,5,2,3,0,6,2,1,86,2,N,2,2,60.0
16,25,2,N,9,1,6,2,5,6,2,24,2,N,1,8,60.0
17,5,2,N,2,1,N,1,N,6,2,4,2,N,1,N,80.0
18,40,2,N,8,1,1,1,4,9,1,69,2,2,1,3,40.0
19,41,2,N,7,1,4,2,3,2,1,85,2,N,1,4,60.0
20,44,2,N,10,1,6,1,6,8,1,39,2,N,1,9,60.0
21,45,2,N,6,1,4,2,5,8,2,49,2,N,1,3,60.0
22,14,2,N,4,1,N,1,N,3,1,14,2,N,1,N,100.0
23,45,2,N,3,1,1,1,7,6,1,70,2,N,1,3,60.0
24,27,2,N,10,1,2,1,3,2,1,56,2,N,1,9,60.0
25,18,2,N,6,3,6,0,1,9,2,51,2,N,2,0,40.0
26,56,2,N,7,1,5,1,2,2,2,66,2,N,1,5,60.0
27,56,2,N,5,1,2,1,0,2,2,42,2,N,1,0,80.0
28,60,2,N,10,1,1,1,7,9,2,35,2,N,1,1,60.0
29,87,2,N,1,1,2,1,2,1,2,26,2,N,1,2,80.0
30,52,2,N,7,1,4,2,2,8,2,40,2,N,1,4,60.0
31,34,2,N,10,1,1,1,8,8,1,46,2,N,1,5,60.0
32,83,2,N,7,1,3,2,4,1,1,66,2,N,1,6,60.0
33,78,2,N,12,1,3,1,4,1,1,75,2,N,1,6,60.0
34,35,2,N,1,1,6,1,3,1,2,37,2,N,1,0,60.0
35,70,2,N,1,1,4,1,2,1,1,54,1,N,1,2,60.0
36,36,2,N,9,1,2,1,2,2,2,59,2,N,1,2,80.0
37,36,2,N,8,1,5,2,2,2,2,60,2,N,1,2,80.0
38,25,2,N,9,1,6,1,0,3,2,24,2,N,1,2,60.0
39,35,2,N,12,1,4,2,7,1,1,77,1,N,1,4,40.0
40,38,2,N,7,1,4,2,6,9,2,30,2,N,1,2,60.0
41,27,2,N,6,1,6,1,3,8,1,42,2,N,1,1,60.0
42,29,2,N,3,1,6,1,6,6,2,41,2,N,1,0,60.0
43,33,2,N,8,2,6,0,0,1,2,52,2,N,2,3,60.0
44,19,2,N,7,1,2,1,0,2,2,22,2,N,1,1,60.0
45,21,2,N,8,2,6,0,2,2,1,23,2,N,2,2,80.0
46,81,2,N,4,1,3,1,3,8,2,62,2,N,1,5,60.0
47,42,2,N,5,1,4,2,6,9,1,30,2,N,1,5,60.0
48,42,2,N,10,1,6,2,1,2,2,30,2,2,1,3,40.0
49,18,2,N,5,3,6,0,0,3,2,20,2,N,3,2,60.0
50,21,2,N,6,3,6,0,4,8,2,48,2,N,2,0,40.0
