,AGEP_x,DEYE_x,DVET_x,EDU,HOUSING_TYPE_x,MSP,OWN_RENT,PINCP_DECILE_x,RAC1P,SEX,AGEP_y,DEYE_y,DVET_y,HOUSING_TYPE_y,PINCP_DECILE_y,percent_match
0,20,2,N,7,3,6,0,1,7,2,20,2,N,3,1,100.0
1,18,2,N,N,1,N,2,N,9,2,1,2,N,1,N,80.0
2,67,2,N,11,1,6,1,2,8,2,59,2,N,1,8,60.0
3,13,2,N,5,1,4,2,3,6,2,46,2,N,1,1,60.0
4,56,2,N,10,1,5,2,9,1,1,73,2,N,1,6,60.0
5,36,2,N,10,1,4,2,0,6,2,59,2,N,1,6,60.0
6,8,2,N,4,1,N,1,N,2,2,14,2,N,1,N,80.0
7,18,2,N,6,1,4,2,2,1,1,69,2,N,1,0,60.0
8,54,2,N,3,1,1,1,0,6,2,76,2,N,1,4,60.0
9,53,2,N,8,1,1,2,9,2,2,29,2,N,1,4,60.0
10,42,1,N,11,1,5,1,1,1,2,57,2,N,1,7,40.0
11,51,2,N,7,1,3,2,4,3,1,47,2,N,1,1,60.0
12,30,2,N,4,1,1,2,1,6,1,74,2,N,1,1,80.0
13,80,2,N,N,1,N,1,N,8,2,1,2,N,1,N,80.0
14,2,2,N,12,1,4,2,7,1,1,72,2,N,1,2,60.0
15,17,2,N,9,1,3,2,8,6,1,81,2,N,1,0,60.0
16,90,2,N,6,1,3,2,4,1,2,90,2,N,1,1,80.0
17,59,2,N,11,1,1,1,7,9,1,39,2,N,1,8,60.0
18,68,2,N,12,1,4,1,9,6,1,56,2,N,1,8,60.0
19,41,2,N,9,1,6,2,7,6,1,26,2,N,1,7,80.0
20,2,2,N,6,1,1,1,2,6,2,55,2,N,1,0,60.0
21,25,2,N,12,1,1,1,8,2,1,73,2,N,1,9,60.0
22,67,2,N,3,1,6,2,N,6,1,15,2,N,1,0,60.0
23,56,2,N,4,1,5,1,1,1,1,41,2,N,1,0,60.0
24,31,2,N,5,1,6,0,0,9,1,18,2,N,3,9,40.0
25,83,2,N,5,1,6,1,2,8,2,18,2,N,1,2,80.0
26,80,2,N,10,1,1,1,4,8,2,38,2,N,1,8,60.0
27,31,2,N,1,1,6,2,3,1,1,32,2,N,1,3,80.0
28,84,2,N,4,1,3,2,0,6,1,90,2,N,1,0,80.0
29,7,2,N,10,1,2,1,9,1,1,46,2,N,1,5,60.0
30,5,2,N,10,1,4,1,7,2,1,31,2,N,1,7,80.0
31,14,2,N,4,1,3,2,0,1,1,94,2,2,1,4,40.0
32,67,2,N,11,1,1,2,7,6,2,46,2,N,1,9,60.0
33,45,2,N,9,1,4,1,7,9,2,35,2,N,1,0,60.0
34,69,2,N,8,1,1,1,8,2,1,60,2,N,1,5,60.0
35,10,2,N,7,1,3,1,2,2,2,52,2,N,1,6,60.0
36,57,2,N,3,1,1,2,5,1,1,34,2,N,1,7,60.0
37,43,2,N,12,3,1,1,8,9,1,64,2,N,1,1,40.0
38,20,2,N,3,1,6,0,8,1,2,84,2,N,3,0,40.0
